公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2454 - 聯發科,股東會確認,1,,102/06/21,"46,852,359,369","15,687,528,020","58,109,021,852","57,434,331,645",0.5,8.5,"12,144,423,726",0,0,0,"28,141,659","895,875,051",0,0,0,無,,新台幣                 10.0000元
2454 - 聯發科,董事會通過,1,102/05/10,102/06/21,"46,852,359,369","15,687,528,020","58,109,021,852","57,434,331,645",0.5,8.5,"12,144,423,726",0,0,0,"28,141,659","895,875,051",0,,,無,,新台幣                 10.0000元
2455 - 全新,股東會確認,1,,102/06/11,"56,295,339","461,516,328","471,660,034","274,427,055",0.8,1.7,"616,353,059",0,0,0,"12,460,940","33,229,176",0,0,0,無,,新台幣                 10.0000元
2455 - 全新,董事會通過,1,102/03/21,102/06/11,"56,295,339","461,516,328","471,660,034","274,427,055",0.8,1.7,"616,353,059",0,0,0,"12,460,940","33,229,176",0,,,無,,新台幣                 10.0000元
2456 - 奇力新,股東會確認,1,,102/06/14,"410,928,857","265,766,836","650,119,009","619,450,132",0.2,0,"30,668,877",0,0,0,"4,783,803","16,743,311",0,0,0,無,,新台幣                 10.0000元
2456 - 奇力新,董事會通過,1,102/03/15,102/06/14,"410,928,857","265,766,836","650,119,009","619,450,132",0.2,0,"30,668,877",0,0,0,"4,783,803","16,743,311",0,,,無,,新台幣                 10.0000元
2457 - 飛宏科技,股東會確認,1,,102/06/14,"689,827,230","309,552,873","968,424,816","691,260,906",1,0,"277,163,910",0,0,0,"5,571,952","50,147,565",0,0,0,無,,新台幣                 10.0000元
2457 - 飛宏科技,董事會通過,1,102/03/22,102/06/14,"689,827,230","309,552,873","968,424,816","691,260,906",1,0,"277,163,910",0,0,0,"5,571,952","50,147,565",0,,,無,,新台幣                 10.0000元
2458 - 義隆,股東會確認,1,,102/06/13,"175,962","1,172,601,954","1,045,005,491","1,026,742",2.425,0.57924,"1,293,343,579",0,0,0,"20,000,000","130,000,000",0,0,,無,,新台幣                 10.0000元
2458 - 義隆,董事會通過,1,102/03/18,102/06/13,"175,962","1,172,601,954","1,045,005,491","1,026,742",2.45,0.585207,"1,293,343,579",0,0,0,"20,000,000","130,000,000",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2459 - 敦吉,股東會確認,1,,102/06/14,"961,959,934","413,800,247","1,355,323,869","1,071,172,331",2,0,"284,151,538",0,0,0,"3,500,000","13,129,000",0,0,0,無,,新台幣                 10.0000元
2459 - 敦吉,董事會通過,1,102/04/29,102/06/14,"961,959,934","413,800,247","1,355,323,869","1,071,172,331",2,0,"284,151,538",0,0,0,"3,500,000","13,129,000",0,,,無,,新台幣                 10.0000元
2460 - 建通精密,股東會確認,1,,102/06/14,"291,815,562","84,944,148","368,265,295","328,797,755",0.23,0,"39,467,540",0,0,0,"2,100,000","4,000,000",0,0,0,無,,新台幣                 10.0000元
2460 - 建通精密,董事會通過,1,102/03/25,102/06/14,"291,815,562","84,944,148","368,265,295","328,797,755",0.23,0,"39,467,540",0,0,0,"2,100,000","4,000,000",0,,,無,,新台幣                 10.0000元
2461 - 光群雷射,股東會確認,1,,102/06/14,"122,162,202","135,354,991","243,981,694","179,769,336",0.45,0,"64,212,358",0,0,0,"1,411,261","4,939,412",0,0,,無,,新台幣                 10.0000元
2461 - 光群雷射,董事會通過,1,102/03/26,102/06/14,"122,162,202","135,354,991","243,981,694","179,769,336",0.45,0,"64,212,358",0,0,0,"1,411,261","4,939,412",0,,,無,,新台幣                 10.0000元
2462 - 良得電,股東會確認,1,,102/05/30,"292,066,342","293,885,168","534,362,241","316,159,888",2.5,0,"218,202,353",0,0,0,"9,691,836","19,383,672",0,0,0,無,,新台幣                 10.0000元
2462 - 良得電,董事會通過,1,102/03/11,102/05/30,"292,066,342","293,885,168","242,295,899","316,159,888",2.5,0,"218,202,353",0,0,0,"9,691,836","19,383,672",0,,,無,,新台幣                 10.0000元
2464 - 盟立,股東會確認,1,,102/06/19,"309,527,800","201,978,448","491,308,403","308,739,564",1,0,"182,568,839",0,0,0,"2,726,709","1,817,806",0,0,0,無,,新台幣                 10.0000元
2464 - 盟立,董事會通過,1,102/03/29,102/06/19,"309,527,800","201,978,448","491,308,403","308,739,564",1,0,"182,568,839",0,0,0,"2,726,709","1,817,806",0,,,無,,新台幣                 10.0000元
2465 - 麗臺科技,股東會確認,1,,102/06/21,"-118,124,884","-123,654,414","-241,779,298","-241,779,298",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2465 - 麗臺科技,董事會通過,1,102/03/15,102/06/21,"-118,124,884","-123,654,414","-241,779,298","-241,779,298",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2466 - 冠西電,股東會確認,1,,102/06/25,"-25,693,898","-177,084,709","-202,778,607","-202,778,607",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2466 - 冠西電,董事會通過,1,102/03/28,102/06/25,"-25,693,898","-177,084,709","-202,778,607","-202,778,607",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2467 - 志聖工業,股東會確認,1,,102/06/18,"193,446,162","264,157,108","390,949,166","200,455,709",1.2,0.3,"238,116,822",0,0,0,"5,925,090","17,775,270",0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2467 - 志聖工業,董事會通過,1,102/03/28,102/06/18,"193,446,162","264,157,108","390,949,166","200,455,709",1.2,0.3,"238,116,822",0,0,0,"5,925,090","17,775,270",0,,,無,,新台幣                 10.0000元
2468 - 華經,股東會確認,1,,102/06/17,"158,507,853","7,007,877","159,803,378","152,807,253",0.1,0,"6,996,125",0,0,0,0,"608,359",0,0,0,無,,新台幣                 10.0000元
2468 - 華經,董事會通過,1,102/03/25,102/06/17,"158,507,853","7,007,877","159,803,378","152,807,253",0.1,0,"6,996,125",0,0,0,0,"608,359",0,,,無,,新台幣                 10.0000元
2471 - 資通,股東會確認,1,,102/06/25,"7,298,918","88,599,782","87,038,722","16,157,887",1.5,0,"70,880,835",0,0,0,"797,398","5,581,786",0,0,0,無,,新台幣                 10.0000元
2471 - 資通,董事會通過,1,102/03/28,102/06/25,"7,298,918","88,599,782","87,038,722","16,157,887",1.5,0,"70,880,835",0,0,0,"797,398","5,581,786",0,,,無,,新台幣                 10.0000元
2472 - 立隆電子,股東會確認,1,,102/06/25,"124,022,365","126,871,565","238,206,773","124,696,635",0.75,0,"113,510,138",0,0,0,"2,854,610","4,567,377",0,0,0,無,,新台幣                 10.0000元
2472 - 立隆電子,董事會通過,1,102/03/26,102/06/25,"124,022,365","126,871,565","238,206,773","124,696,635",0.75,0,"113,510,138",0,0,0,"2,854,610","4,567,377",0,,,無,,新台幣                 10.0000元
2474 - 可成科技,股東會確認,1,,102/06/13,"20,808,272,426","10,890,484,641","30,609,708,603","26,105,489,847",6,0,"4,504,218,756",0,0,0,"6,785,000","99,034,385",0,0,0,無,,新台幣                 10.0000元
2474 - 可成科技,董事會通過,1,102/04/26,102/06/13,"20,808,272,426","10,890,484,641","30,609,708,603","26,105,489,847",6,0,"4,504,218,756",0,0,0,"6,785,000","99,034,385",0,,,無,,新台幣                 10.0000元
2475 - 華映,股東會確認,1,,102/06/28,"-30,407,625,301","-11,773,600,168","-43,635,862,469","-43,635,862,469",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2475 - 華映,董事會通過,1,102/04/11,102/06/28,"-30,407,625,301","-11,773,600,168","-43,635,862,469","-43,635,862,469",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2476 - 鉅祥,股東會確認,1,,102/06/17,"702,697,708","408,694,982","1,049,216,303","804,911,964",1,0,"244,304,339",0,0,0,0,"13,600,000",0,0,0,無,,新台幣                 10.0000元
2476 - 鉅祥,董事會通過,1,102/03/26,102/06/17,"702,697,708","408,694,982","1,049,216,303","804,911,964",1,0,"244,304,339",0,0,0,0,"13,600,000",0,,,無,,新台幣                 10.0000元
2477 - 美隆電,股東會確認,1,,102/06/24,0,"172,322,945","155,090,650","11,801,574",0.6,0,"143,289,076",0,0,0,"3,101,813","9,305,439",0,0,0,無,,新台幣                 10.0000元
2477 - 美隆電,董事會通過,1,102/03/26,102/06/24,0,"172,322,945","155,090,650","11,801,574",0.6,0,"143,289,076",0,0,0,"3,101,813","9,305,439",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2478 - 大毅,股東會確認,1,,102/06/13,"214,417,769","104,559,232","308,521,078","223,745,734",0.15,0,"36,332,294",0.2,0,"4,844,305","2,040,000","15,184,656",0,0,0,無,,新台幣                 10.0000元
2478 - 大毅,董事會通過,1,102/04/30,102/06/13,"214,417,769","104,559,232","308,521,078","223,745,734",0.15,0,"36,332,294",0.2,0,"4,844,305","2,040,000","15,184,656",0,,,無,,新台幣                 10.0000元
2480 - 敦陽科技,股東會確認,1,,102/06/10,"309,155,750","259,647,537","542,838,533","276,937,807",2,0,"265,900,726",0,0,0,0,"44,000,000",0,0,0,無,,新台幣                 10.0000元
2480 - 敦陽科技,董事會通過,1,102/04/15,102/06/10,"309,155,750","259,647,537","542,838,533","276,937,807",2,0,"265,900,726",0,0,0,0,"44,000,000",0,,,無,,新台幣                 10.0000元
2481 - 強茂,股東會確認,1,,102/06/11,"529,771,065","-642,018,668","-112,247,603","-112,247,603",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2481 - 強茂,董事會通過,1,102/03/22,102/06/11,"529,771,065","-642,018,668","-112,247,603","-112,247,603",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2482 - 連宇,股東會確認,1,,102/06/13,"33,097,847","3,116,450","27,758,278","27,758,278",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2482 - 連宇,董事會通過,1,102/03/20,102/06/13,"33,097,847","3,116,450","27,758,278","27,758,278",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2483 - 百容,股東會確認,1,,102/06/11,"120,724,734","-16,093,164","104,631,570","71,277,328",0.3,0,"33,354,242",0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2483 - 百容,董事會通過,1,102/03/20,102/06/11,"120,724,734","-16,093,164","104,631,570","71,277,328",0.3,0,"33,354,242",0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2484 - 希華,股東會確認,1,,102/06/13,0,"-150,613,131","-150,613,131","-150,613,131",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2484 - 希華,董事會通過,1,102/03/15,102/06/13,0,"-150,613,131","-150,613,131","-150,613,131",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2485 - 兆赫電子,股東會確認,1,,102/06/14,"1,368,254,974","512,879,051","1,829,846,120","1,416,850,372",1.3,0,"412,995,748",0,0,0,"12,000,000","60,100,446",0,0,0,無,,新台幣                 10.0000元
2485 - 兆赫電子,董事會通過,1,102/03/22,102/06/14,"1,368,254,974","512,879,051","1,829,846,120","1,416,850,372",1.3,0,"412,995,748",0,0,0,"12,000,000","60,100,446",0,,,無,,新台幣                 10.0000元
2486 - 一詮精密,股東會確認,1,,102/06/25,"78,295,622","85,541,157","124,383,114","22,784,949",0.5,0,"101,598,165",0,0,0,"3,503,385","11,677,950",0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2486 - 一詮精密,董事會通過,1,102/03/08,102/06/25,"78,295,622","85,541,157","163,836,779","22,784,949",0.5,,"101,598,165",0,0,0,"3,503,385","11,677,950",0,,,無,,新台幣                 10.0000元
2488 - 漢平,股東會確認,1,,102/06/20,"42,945,347","62,151,772","98,881,942","50,882,282",0.6,0,"47,999,660",0,0,0,"2,823,509","5,647,019",0,0,0,無,,新台幣                 10.0000元
2488 - 漢平,董事會通過,1,102/03/21,102/06/20,"42,945,347","62,151,772","98,881,942","50,882,282",0.6,0,"47,999,660",0,0,0,"2,823,509","5,647,019",0,,,無,,新台幣                 10.0000元
2489 - 瑞軒,股東會確認,1,,102/06/18,"37,359,410","1,745,523,662","1,608,330,706","35,817,466",1.95,0.55,"2,016,042,616",0,0,0,"30,000,000","205,645,694",0,0,0,無,,新台幣                 10.0000元
2489 - 瑞軒,董事會通過,1,102/03/12,102/06/18,"37,359,410","1,745,523,662","1,570,971,296","35,817,466",1.95,0.55,"2,016,042,616",0,0,0,"30,000,000","205,645,694",0,,,無,,新台幣                 10.0000元
2491 - 吉祥全,股東會確認,1,,102/06/11,"-517,863,404","-443,276,049","-386,139,453","-386,139,453",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2491 - 吉祥全,董事會通過,1,102/03/25,102/06/11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2492 - 華新科,股東會確認,1,,102/06/18,0,"-1,402,918,510","-1,402,918,510",0,0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2492 - 華新科,董事會通過,1,102/03/26,102/06/18,0,"-1,402,918,510","-1,402,918,510",0,0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2493 - 揚博科技,股東會確認,1,,102/06/18,"71,256,484","346,762,720","383,342,932","120,136,935",2.3,0,"263,205,997",0,0,0,"8,864,000","23,900,000",0,0,,無,,新台幣                 10.0000元
2493 - 揚博科技,董事會通過,1,102/03/22,102/06/18,"71,256,484","346,762,720","383,342,932","120,136,935",2.3,0,"263,205,997",0,0,0,"8,864,000","23,900,000",0,,,無,,新台幣                 10.0000元
2495 - 普安,股東會確認,1,,102/06/10,"92,672,182","116,714,686","139,943,671","41,070,163",0.35,0,"98,873,508",0,0,0,"525,216","35,000,000",0,0,0,無,,新台幣                 10.0000元
2495 - 普安,董事會通過,1,102/03/21,102/06/10,"92,672,182","116,714,686","139,943,671","41,070,163",0.35,0,"98,873,508",0,0,0,"525,216","35,000,000",0,,,無,,新台幣                 10.0000元
2496 - 卓越成功,股東會確認,1,,102/05/03,"-323,688,364","20,330,900","-303,357,464","-303,357,464",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2496 - 卓越成功,董事會通過,1,102/03/21,102/05/03,"-323,688,364","20,330,900","-303,357,464","-303,357,464",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2497 - 怡利電子,股東會確認,1,,102/06/10,"-102,014,515","191,242,411","80,305,106","9,026,028",0.6,0,"71,279,078",0,0,0,"1,204,577","2,409,153",0,0,0,無,,新台幣                 10.0000元
2497 - 怡利電子,董事會通過,1,102/03/22,102/06/10,"-102,014,515","191,242,411","89,227,896","9,026,028",0.6,0,"71,279,078",0,0,0,"1,204,577","2,409,153",0,,,無,,新台幣                 10.0000元
2498 - 宏達電,股東會確認,1,,102/06/21,"36,896,505,951","16,780,967,891","51,145,238,821","49,482,784,571",2,0,"1,662,454,250",0,0,0,0,"976,327,079",0,0,0,無,,新台幣                 10.0000元
2498 - 宏達電,董事會通過,1,102/05/01,102/06/21,"36,896,505,951","16,780,967,891","51,145,238,821","49,482,784,571",2,0,"1,662,454,250",0,0,0,0,"976,327,079",0,,,無,,新台幣                 10.0000元
2499 - 東貝光電,股東會確認,1,,102/06/14,0,"82,464,976",0,0,0,0.2,"66,077,260",0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2499 - 東貝光電,董事會通過,1,102/03/26,102/06/14,0,0,0,0,0,0.2,"66,077,260",0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2501 - 國建,股東會確認,1,,102/06/14,"756,027,291","1,687,129,376","2,419,403,364","762,887,566",1,0,"1,656,515,798",0,0,0,"4,200,000","7,628,876",0,0,0,無,,新台幣                 10.0000元
2501 - 國建,董事會通過,1,102/04/30,102/06/14,"756,027,291","1,687,129,376","2,419,403,364","762,887,566",1,0,"1,656,515,798",0,0,0,"4,200,000","7,628,876",0,,,無,,新台幣                 10.0000元
2504 - 國產,股東會確認,1,,102/06/11,"2,135,191,139","212,668,105","2,326,592,433","2,022,732,766",0.2,0,"303,859,667",0,0,0,"5,742,039","5,742,039",0,0,0,無,,新台幣                 10.0000元
2504 - 國產,董事會通過,1,102/03/25,102/06/11,"2,135,191,139","212,668,105","2,326,592,433","2,022,732,766",0.2,0,"303,859,667",0,0,0,"5,742,039","5,742,039",0,,,無,,新台幣                 10.0000元
2505 - 國揚實業,股東會確認,1,,102/06/19,"371,950,825","1,273,924,116","1,592,958,264","1,007,985,292",0.3,0,"134,993,762",1,0,"44,997,921","24,420,149","24,420,149",0,0,0,無,,新台幣                 10.0000元
2505 - 國揚實業,董事會通過,1,102/04/22,102/06/19,"371,950,825","1,273,924,116","1,592,958,264","1,007,985,292",0.3,0,"134,993,762",1,0,"44,997,921","24,420,149","24,420,149",0,,,無,,新台幣                 10.0000元
2506 - 太設,股東會確認,1,,102/06/18,"381,247","266,091,944","209,240,125","168,240,125",0.1,0,"41,000,000",0,0,0,"7,184,482","7,184,482",0,0,0,無,,新台幣                 10.0000元
2506 - 太設,董事會通過,1,102/03/27,102/06/18,"381,247","266,091,944","209,240,125","168,240,125",0.1,0,"41,000,000",0,0,0,"7,184,482","7,184,482",0,,,無,,新台幣                 10.0000元
2509 - 全坤建,股東會確認,1,,102/06/11,"413,241,869","230,258,976","608,854,813","457,102,771",1,0,"151,752,042",0,0,0,"9,291,615","9,780,647",0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2509 - 全坤建,董事會通過,1,102/04/22,102/06/11,"413,241,869","230,258,976","608,854,813","457,102,771",1,0,"151,752,042",0,0,0,"9,291,615","9,780,647",0,,,無,,新台幣                 10.0000元
2511 - 太子,股東會確認,1,,102/06/18,"578,535,485","1,785,929,595","2,185,872,120","394,157,445",0.5,0,"597,238,225",1,0,"119,447,645","48,220,099","32,146,733",0,0,0,無,,新台幣                 10.0000元
2511 - 太子,董事會通過,1,102/03/15,102/06/18,"578,535,485","1,785,929,595","2,185,872,120","394,157,445",0.5,0,"597,238,225",1,0,"119,447,645","48,220,099","32,146,733",0,,,無,,新台幣                 10.0000元
2514 - 龍邦國際,股東會確認,1,,102/05/07,0,"637,722,531","573,950,278","461,307,420",0.2,0,"112,642,858",0,0,0,"20,088,259","5,739,503",0,0,0,無,,新台幣                 10.0000元
2514 - 龍邦國際,董事會通過,1,102/03/27,102/05/07,0,"637,722,531","573,950,278","461,307,420",0.2,0,"112,642,858",0,0,0,"20,088,259","5,739,503",0,,,無,,新台幣                 10.0000元
2515 - 中工,股東會確認,1,,102/06/19,"673,662,663","388,620,691","1,023,421,285","817,543,924",0.135,0,"205,877,361",0,0,0,"4,334,260","6,501,390",0,0,0,無,,新台幣                 10.0000元
2515 - 中工,董事會通過,1,102/03/28,102/06/19,"673,662,663","388,620,691","1,023,421,285","817,543,924",0.135,0,"205,877,361",0,0,0,"4,334,260","6,501,390",0,,,無,,新台幣                 10.0000元
2516 - 新建,股東會確認,1,,102/06/25,"149,907,591","161,440,747","295,204,263","181,734,921",0.3,0,"68,081,612",0.2,0,"4,538,773","4,358,900","7,264,834",0,0,0,無,,新台幣                 10.0000元
2516 - 新建,董事會通過,1,102/03/26,102/06/25,"149,907,591","161,440,747","295,204,263","181,734,921",0.3,0,"68,081,612",0.2,0,"4,538,773","4,358,900","7,264,834",0,,,無,,新台幣                 10.0000元
2520 - 冠德,股東會確認,1,,102/06/13,"2,355,295,696","1,027,370,079","3,485,567,338","2,781,042,147",0.98993842,0,"498,722,065",0,0,0,"18,492,661","924,634",0,0,0,無,,新台幣                 10.0000元
2520 - 冠德,董事會通過,1,102/03/20,102/06/13,"2,355,295,696","1,027,370,079","3,279,764,212","2,781,042,147",1,0,"498,722,065",0,0,0,"18,492,661","924,634",0,,,無,,新台幣                 10.0000元
2524 - 京城,股東會確認,1,,102/06/25,"2,426,163,530","1,426,902,030","4,002,747,763","3,709,977,357",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2524 - 京城,董事會通過,1,102/03/27,102/06/25,"2,429,460,530","1,426,902,030","3,709,977,357","3,709,977,357",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2527 - 宏璟,股東會確認,1,,102/06/28,"381,814,618","249,504,117","606,368,323","430,669,423",0.65,0,"175,698,900",0,0,0,"4,042,357","11,116,480",0,0,0,無,,新台幣                 10.0000元
2527 - 宏璟,董事會通過,1,102/03/22,102/06/28,"381,814,618","249,504,117","606,368,323","430,669,423",0.65,0,"175,698,900",0,0,0,"4,042,357","11,116,480",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2528 - 皇普建設,股東會確認,1,,102/06/04,"-112,025,480","33,339,872","-78,685,608","-78,685,608",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2528 - 皇普建設,董事會通過,1,102/03/18,102/06/04,"-112,025,480","33,339,872",0,"-78,685,608",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2530 - 華建,股東會確認,1,,102/06/20,"342,285,219","53,066,200","401,339,419","360,726,549",0.15,0,"40,612,870",0,0,0,"955,192","955,192",0,0,0,無,,新台幣                 10.0000元
2530 - 華建,董事會通過,1,102/03/22,102/06/20,"342,285,219","53,066,200","401,339,419","360,726,549",0.15,0,"40,612,870",0,0,0,"955,192","955,192",0,,,無,,新台幣                 10.0000元
