公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2706 - 第一店,董事會通過,1,104/03/11,104/06/02,"890,438,273","396,220,348","1,246,277,805","893,475,517",0.18,0,"70,560,458",0.72,0,"28,224,183","7,274,274","3,637,137",0,,,無,,新台幣                 10.0000元
2707 - 晶華酒店,股東會確認,1,,104/06/17,"798,308","1,122,816,049","1,111,838,785","17,731",9.509,0,"1,111,821,054",0,0.84010339,"9,822,743","5,067,663","10,135,326",0,0,0,無,,新台幣                 10.0000元
2707 - 晶華酒店,董事會通過,1,104/03/25,104/06/17,"798,308","1,122,816,049","1,111,838,785","17,731",9.509,0,"1,111,821,054",0,0.84010339,"9,822,743","5,067,663","10,135,326",0,,,無,,新台幣                 10.0000元
2712 - 遠雄來,股東會確認,1,,104/05/27,"44,010,990","98,265,644","132,632,584","27,632,584",1,0,"105,000,000",0,0,0,0,"884,687",0,0,0,無,,新台幣                 10.0000元
2712 - 遠雄來,董事會通過,1,104/04/10,104/05/27,"44,010,990","98,265,644","132,632,584","27,632,584",1,0,"105,000,000",0,0,0,0,"884,687",0,,,無,,新台幣                 10.0000元
2722 - 夏都,股東會確認,1,,104/05/11,"82,335,005","172,144,441","198,560,114","91,517,836",0.5,0,"44,600,948",0.7,0,"6,244,133","87,500","1,081,235",0,0,,無,,新台幣                 10.0000元
2722 - 夏都,董事會通過,1,104/02/06,104/05/11,"82,335,005","172,144,441","198,560,114","91,517,836",0.5,0,"44,600,948",0.7,0,"6,244,133","87,500","1,081,235",0,,,無,,新台幣                 10.0000元
2723 - 美食-KY,股東會確認,1,,104/06/09,"1,245,366,292","527,508,642","1,720,124,070","1,550,780,070",1.2,0,"169,344,000",0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2723 - 美食-KY,董事會通過,1,104/03/11,104/06/09,"1,245,366,292","527,508,642","1,720,124,070","1,550,780,070",1.2,0,"169,344,000",0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2727 - 王品,股東會確認,1,,104/04/16,0,"703,316,064","623,075,286",0,8.0931604,0,"623,075,286",0,0,0,0,1,0,0,0,無,,新台幣                 10.0000元
2727 - 王品,董事會通過,1,104/03/06,104/04/16,0,"703,316,064","623,075,286",0,8.0931604,0,"623,075,286",0,0,0,0,1,0,,,無,,新台幣                 10.0000元
2731 - 雄獅旅遊,股東會確認,1,,104/06/15,"86,936,734","383,909,733","405,278,828","111,278,828",4.2,0,"294,000,000",0,0,0,"3,350,000","20,750,000",0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2731 - 雄獅旅遊,董事會通過,1,104/03/24,104/06/15,"86,936,734","383,909,733","405,278,828","111,278,828",4.2,0,"294,000,000",0,0,0,"3,350,000","20,750,000",0,,,無,,新台幣                 10.0000元
2739 - 寒舍餐旅,股東會確認,1,,104/06/02,"-89,731,116","284,402,587","172,736,496","10,952,496",1.605,0.595238,"221,784,000",0,0,0,"1,727,365","1,727,365",0,0,,無,,新台幣                 10.0000元
2739 - 寒舍餐旅,董事會通過,1,104/03/16,104/06/02,"-89,731,116","284,402,587","172,736,496","10,952,496",1.605,0.595238,"221,784,000",0,0,0,"1,727,365","1,727,365",0,,,無,,新台幣                 10.0000元
2801 - 彰化銀行,股東會確認,1,,104/06/12,"37,288,775","10,897,179,981","7,453,906,292","340,269,958",0.2,0,"1,580,808,074",0.7,0,"553,282,826","95,350,325","610,242,079",0,0,0,無,,新台幣                 10.0000元
2801 - 彰化銀行,董事會通過,1,104/04/30,104/06/12,"37,288,775","10,897,179,981","7,453,906,292","340,269,958",0.2,0,"1,580,808,074",0.7,0,"553,282,826","95,350,325","610,242,079",0,,,無,,新台幣                 10.0000元
2809 - 京城銀行,股東會確認,1,,104/05/12,"5,064,961,305","5,196,354,088","8,683,161,430","6,881,310,032",1.5,0,"1,801,851,398",0,0,0,0,"200,000",0,0,,無,,新台幣                 10.0000元
2809 - 京城銀行,董事會通過,1,104/03/16,104/05/12,"5,064,961,305","5,196,354,088","8,683,161,430","6,881,310,032",1.5,0,"1,801,851,398",0,0,0,0,"200,000",0,,,無,,新台幣                 10.0000元
2812 - 台中銀行,股東會確認,1,,104/06/02,"-140,173,920","3,719,256,276","2,539,533,973","1,693,356",0.25,0,"712,876,577",0.64,0,"182,496,404","126,977","253,953",0,0,0,無,,新台幣                 10.0000元
2812 - 台中銀行,董事會通過,1,104/03/11,104/06/02,"-140,173,920","3,719,256,276","2,539,533,973","1,693,356",0.25,0,"712,876,577",0.64,0,"182,496,404","126,977","253,953",0,,,無,,新台幣                 10.0000元
2816 - 旺旺保險,股東會確認,1,,104/06/24,"813,852","584,634,854","248,156,763","58,363",1.165,0,"248,098,400",0,0,0,"6,528,905","6,528,905",0,0,0,無,,新台幣                 10.0000元
2816 - 旺旺保險,董事會通過,1,104/02/25,104/06/24,"813,852","584,634,854","248,156,763","58,363",1.165,0,"248,098,400",0,0,0,"6,528,905","6,528,905",0,,,無,,新台幣                 10.0000元
2820 - 華票,股東會確認,1,,104/06/02,"3,516,715","1,385,343,264","970,115,574","3,184,374",0.72,0,"966,931,200",0,0,0,"20,151,500","20,151,500",0,0,0,無,,新台幣                 10.0000元
2820 - 華票,董事會通過,1,104/02/16,104/06/02,"3,516,715","1,385,343,264","970,115,574","3,184,374",0.72,0,"966,931,200",0,0,0,"20,151,500","20,151,500",0,,,無,,新台幣                 10.0000元
2823 - 中壽,股東會確認,1,,104/06/26,"35,223,990","6,511,959,404","2,143,543,190","17,995,290",0.4,0,"1,214,598,800",0.3,0.7,"303,649,700","42,000,000","42,000,000",0,0,,無,,新台幣                 10.0000元
2823 - 中壽,董事會通過,1,104/03/26,104/06/26,"35,223,990","6,511,959,404","2,143,543,190","17,995,290",0.4,0,"1,214,598,800",0.3,0.7,"303,649,700","42,000,000","42,000,000",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2832 - 台產,股東會確認,1,,104/06/12,"46,557,000","658,027,000","333,186,000","5,751,000",0.9,0,"327,435,000",0,0,0,"14,663,000","14,663,000",0,0,,無,,新台幣                 10.0000元
2832 - 台產,董事會通過,1,104/03/20,104/06/12,"46,557,000","658,027,000","333,186,000","5,751,000",0.9,0,"327,435,000",0,0,0,"14,663,000","14,663,000",0,,,無,,新台幣                 10.0000元
2834 - 臺灣企銀,股東會確認,1,,104/06/26,0,0,0,0,0,0,0,0.73,0,"386,747,727","38,168,337","305,346,693",0,0,0,無,,新台幣                 10.0000元
2834 - 臺灣企銀,董事會通過,1,104/03/18,104/06/26,"57,211,314","5,315,137,277","3,882,801,485","15,324,215",0,0,0,0.73,0,"386,747,727","38,168,337","305,346,693",0,,,無,,新台幣                 10.0000元
2836 - 高銀,股東會確認,1,,104/06/17,"6,232,199","509,890,971","431,860,751","61,685,060",0.03,0,"22,210,541",0.47,0,"34,796,515","8,226,126",0,"32,904,505","3,718,023",9.65356,無,,新台幣                 10.0000元
2836 - 高銀,董事會通過,1,104/03/26,104/06/17,"6,232,199","509,890,971","431,860,751","61,685,060",0.03,0,"22,210,541",0.47,0,"34,796,515","8,226,126",0,"32,904,505",,,無,,新台幣                 10.0000元
2838 - 聯邦銀行,股東會確認,1,,104/06/26,"18,322,143","3,093,795,332","2,117,161,668","9,361,328",0.26,0,"637,241,963",0.6,0,"147,055,837","3,475,492",0,"69,509,836","7,165,962",0.04873,無,,新台幣                 10.0000元
2838 - 聯邦銀行,董事會通過,1,104/03/18,104/06/26,"18,322,143","3,093,795,332","2,117,161,668","9,361,328",0.26,0,"637,241,963",0.6,0,"147,055,837","3,475,492",0,"69,509,836",,,無,,新台幣                 10.0000元
2841 - 台灣土地,股東會確認,1,,104/06/30,"2,106,654,038","5,312,164,603","1,418,050,584","651,598,225",0.2,0,"127,742,059",1,0,"63,871,030","7,995,000","7,995,000",0,0,0,無,,新台幣                 10.0000元
2841 - 台灣土地,董事會通過,1,104/04/28,104/06/30,"2,106,654,038","5,312,164,603","1,418,050,584","651,598,225",0.2,0,"127,742,059",1,0,"63,871,030","7,995,000","7,995,000",0,,,無,,新台幣                 10.0000元
2845 - 遠東商銀,股東會確認,1,,104/06/16,"1,984,534","3,694,522,560","2,684,973,176","3,441,906",0.4,0,"1,144,730,530",0.537,0,"153,680,074","58,294,158",0,"174,882,474","17,736,559",11.54,無,,新台幣                 10.0000元
2845 - 遠東商銀,董事會通過,1,104/03/20,104/06/16,"1,984,534","3,694,522,560","2,684,973,176","3,441,906",0.4,0,"1,144,730,530",0.537,0,"153,680,074","58,294,158",0,"174,882,474",,,無,,新台幣                 10.0000元
2849 - 安泰銀行,股東會確認,1,,104/06/12,"2,653,052,025","3,201,478,537","5,444,002,602","4,436,196,098",0.6,0,"1,007,806,504",0,0,0,"10,608,490","42,433,958",0,0,0,無,,新台幣                 10.0000元
2849 - 安泰銀行,董事會通過,1,104/02/06,104/06/12,"2,653,052,025","3,201,478,537","5,444,002,602","4,436,196,098",0.6,0,"1,007,806,504",0,0,0,"10,608,490","42,433,958",0,,,無,,新台幣                 10.0000元
2850 - 新產,股東會確認,1,,104/06/10,"67,993,344","1,035,594,420","405,684,363","68,235,559",1.068,0,"337,448,804",0,0,0,"16,884,550","33,769,101",0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2850 - 新產,董事會通過,1,104/03/20,104/06/10,"67,993,344","1,035,594,420","405,684,363","68,235,559",1.068,0,"337,448,804",0,0,0,"16,884,550","33,769,101",0,,,無,,新台幣                 10.0000元
2851 - 中再保,股東會確認,1,,104/05/27,"482,822,998","870,874,268","944,776,796","270,046,796",1.2,0,"674,730,000",0,0,0,"2,878,000","7,141,169",0,0,0,無,,新台幣                 10.0000元
2851 - 中再保,董事會通過,1,104/03/25,104/05/27,"482,822,998","870,874,268","944,776,796","270,046,796",1.2,0,"674,730,000",0,0,0,"2,878,000","7,141,169",0,,,無,,新台幣                 10.0000元
2852 - 第一保,股東會確認,1,,104/06/26,"14,756,890","416,100,972","116,107,523","1,665,285",0.38,0,"114,442,238",0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2852 - 第一保,董事會通過,1,104/03/25,104/06/26,"14,756,890","416,100,972","116,107,523","1,665,285",0.38,0,"114,442,238",0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2855 - 統一證券,股東會確認,1,,104/06/18,"17,031,569","1,583,169,079","1,084,983,441","13,257,007",0.81,0,"1,071,726,434",0,0,0,"33,843,993","22,562,661",0,0,0,無,,新台幣                 10.0000元
2855 - 統一證券,董事會通過,1,104/03/24,104/06/18,"17,031,569","1,583,169,079","1,084,983,441","13,257,007",0.81,0,"1,071,726,434",0,0,0,"33,843,993","22,562,661",0,,,無,,新台幣                 10.0000元
2856 - 元富證券,股東會確認,1,,104/06/26,"109,261,541","1,497,523,401","1,157,527,920","141,200,190",0.46,0,"708,349,630",0.2,0,"30,797,810","44,925,702","44,925,702",0,0,0,無,,新台幣                 10.0000元
2856 - 元富證券,董事會通過,1,104/03/18,104/06/26,"109,261,541","1,497,523,401","1,157,527,920","141,200,190",0.46,0,"708,349,630",0.2,0,"30,797,810","44,925,702","44,925,702",0,,,無,,新台幣                 10.0000元
2867 - 三商美邦,股東會確認,1,,104/06/25,0,"2,411,672,465","1,796,084,562","37,891,046",0.3,0,"405,736,966",1,0,"135,245,655","17,759,957","35,650,825",0,0,0,無,,新台幣                 10.0000元
2867 - 三商美邦,董事會通過,1,104/05/13,104/06/25,0,"2,411,672,465","1,796,084,562","37,891,046",0.3,0,"405,736,966",1,0,"135,245,655","17,759,957","35,650,825",0,,,無,,新台幣                 10.0000元
2880 - 華南金,股東會確認,1,,104/06/12,"4,405,909,539","13,130,944,648","15,950,056,817","4,383,373,896",0.62,0,"5,783,341,461",0.62,0,"578,334,146","118,178,502","11,647,673",0,0,0,無,,新台幣                 10.0000元
2880 - 華南金,董事會通過,1,104/04/27,104/06/12,"4,405,909,539","13,130,944,648","15,950,056,817","4,383,373,896",0.62,0,"5,783,341,461",0.62,0,"578,334,146","118,178,502","11,647,673",0,,,無,,新台幣                 10.0000元
2881 - 富邦金,股東會確認,1,,104/06/12,"56,911,756,481","60,248,412,107","109,410,946,271","78,710,134,286",3,0,"30,700,811,985",0,0,0,"73,000,000","10,000,000",0,0,0,無,,新台幣                 10.0000元
2881 - 富邦金,董事會通過,1,104/04/28,104/06/12,"56,911,756,481","60,248,412,107","109,410,946,271","78,710,134,286",3,0,"30,700,811,985",0,0,0,"73,000,000","10,000,000",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2882 - 國泰金,股東會確認,1,,104/06/12,"1,763,358,559","49,522,446,863","32,922,763,377","7,796,343,121",2,0,"25,126,420,256",0,0,0,"2,100,000","2,513,103",0,0,,無,,新台幣                 10.0000元
2882 - 國泰金,董事會通過,1,104/04/30,104/06/12,"1,763,358,559","49,522,446,863","32,922,763,377","7,796,343,121",2,0,"25,126,420,256",0,0,0,"2,100,000","2,513,103",0,,,無,,新台幣                 10.0000元
2883 - 開發金,股東會確認,1,,104/06/12,"4,439,949,256","10,836,228,823","14,653,334,926","5,554,661,760",0.6,0,"9,098,673,166",0,0,0,"75,000,000","102,000,000",0,0,0,無,,新台幣                 10.0000元
2883 - 開發金,董事會通過,1,104/04/27,104/06/12,"4,439,949,256","10,836,228,823","14,653,334,926","5,554,661,760",0.6,0,"9,098,673,166",0,0,0,"75,000,000","102,000,000",0,,,無,,新台幣                 10.0000元
2884 - 玉山金控,股東會確認,1,,104/06/12,"22,551,440","10,528,551,464","9,565,125,311","43,575,311",0.4346757,0,"3,173,850,000",0.8693514,0,"634,770,000","90,000,000","1,598,734","282,672,156","15,279,576",2.35052,無,,新台幣                 10.0000元
2884 - 玉山金控,董事會通過,1,104/03/20,104/06/12,"22,551,440","10,528,551,464","9,565,125,311","43,575,311",0.4346757,0,"3,173,850,000",0.8693514,0,"634,770,000","90,000,000","8,623,204","275,647,686",,,無,,新台幣                 10.0000元
2885 - 元大金,股東會確認,1,,104/06/02,"7,840,715,611","16,472,023,024","16,907,256,738","7,719,450,394",0.617839,0,"6,449,718,354",0.2622902,0,"273,808,799","45,925,071","2,486,454",0,0,0,無,,新台幣                 10.0000元
2885 - 元大金,董事會通過,1,104/03/30,104/06/02,"7,840,715,611","16,472,023,024","16,907,256,738","7,719,450,394",0.636,0,"6,449,718,354",0.27,0,"273,808,799","45,925,071","2,486,454",0,,,無,,新台幣                 10.0000元
2886 - 兆豐金,股東會確認,1,,104/06/26,"20,698,684,485","30,258,663,778","47,850,022,269","30,420,268,693",1.4,0,"17,429,753,576",0,0,0,"136,163,000","10,307,000",0,0,0,無,,新台幣                 10.0000元
2886 - 兆豐金,董事會通過,1,104/04/28,104/06/26,"20,698,684,485","30,258,663,778","47,850,022,269","30,420,268,693",1.4,0,"17,429,753,576",0,0,0,"136,163,000","10,307,000",0,,,無,,新台幣                 10.0000元
2887 - 台新金控,股東會確認,1,,104/06/12,0,"1,624,375,864","1,360,314,689",0,0.0508463,0.0491537,"885,639,053",0,0,0,"4,503,147","45,031",0,0,,無,,新台幣                 10.0000元
2887 - 台新金控,董事會通過,1,104/04/30,104/06/12,0,"1,624,375,864","1,360,314,689",0,0.0508463,0.0491537,"885,639,053",0,0,0,"4,503,147","45,031",0,,,無,,新台幣                 10.0000元
2888 - 新光金,股東會確認,1,,104/06/12,"2,548,106,931","6,890,355,818","5,098,693,029","181,316,067",0.10207581,0,"983,475,392",0.40830327,0,"393,390,157","3,100,000","614,000",0,0,,無,,新台幣                 10.0000元
2888 - 新光金,董事會通過,1,104/03/24,104/06/12,"2,548,106,931","6,890,355,818","5,098,693,029","181,316,067",0.1,0,"983,475,392",0.4,0,"393,390,157","3,100,000","614,000",0,,,無,,新台幣                 10.0000元
2889 - 國票金控,股東會確認,1,,104/06/26,"28,498,662","1,732,797,781","1,581,021,122","24,975,637",0.29,0,"764,835,915",0.3,0,"79,120,957","23,392,770","17,154,698",0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2889 - 國票金控,董事會通過,1,104/03/25,104/06/26,"28,498,662","1,732,797,781","1,581,021,122","24,975,637",0.29,0,"764,835,915",0.3,0,"79,120,957","23,392,770","17,154,698",0,,,無,,新台幣                 10.0000元
2890 - 永豐金控,股東會確認,1,,104/06/12,"4,913,844","12,989,605,766","11,715,069,504","9,011,226",0.5,0,"4,735,460,468",0.736,0,"697,059,781","41,038,357","1,171,016",0,0,0,無,,新台幣                 10.0000元
2890 - 永豐金控,董事會通過,1,104/03/20,104/06/12,"4,913,844","12,989,605,766","11,715,069,504","9,011,226",0.5,0,"4,735,460,468",0.736,0,"697,059,781","41,038,357","1,171,016",0,,,無,,新台幣                 10.0000元
2891 - 中信金,股東會確認,1,,104/06/29,"49,321,202","39,437,004,833","24,794,543,949","77,747,985",0.81,0,"12,358,397,984",0.81,0,"1,235,839,798","249,929,047","12,496,453",0,0,0,無,,新台幣                 10.0000元
2891 - 中信金,董事會通過,1,104/04/24,104/06/29,"49,321,202","39,437,004,833","24,794,543,949","77,747,985",0.81,0,"12,358,397,984",0.81,0,"1,235,839,798","249,929,047","12,496,453",0,,,無,,新台幣                 10.0000元
2892 - 第一金控,股東會確認,1,,104/06/26,"7,973,875,446","14,084,934,792","20,660,494,784","8,160,500,781",0.7,0,"6,481,478,373",0.65,0,"601,851,563","126,764,413","7,403,042",0,0,,無,,新台幣                 10.0000元
2892 - 第一金控,董事會通過,1,104/04/30,104/06/26,"7,973,875,446","14,084,934,792","20,660,494,784","8,160,500,781",0.7,0,"6,481,478,373",0.65,0,"601,851,563","126,764,413","7,403,042",0,,,無,,新台幣                 10.0000元
2897 - 王道銀行,股東會確認,1,,104/06/02,0,"1,766,526,236","955,054,920",0,0.4,0,"955,054,920",0,0,0,"40,640,635","20,320,317",0,0,0,無,,新台幣                 10.0000元
2897 - 王道銀行,董事會通過,1,104/03/25,104/06/02,0,"1,766,526,236","955,054,920",0,0.4,0,"955,054,920",0,0,0,"40,640,635","20,320,317",0,,,無,,新台幣                 10.0000元
2901 - 欣欣大眾,股東會確認,1,,104/06/26,"-337,375","35,783,776","31,901,761",0,0.436751,0,"31,901,761",0,0,0,"1,595,088","1,595,088",0,0,,無,,新台幣                 10.0000元
2901 - 欣欣大眾,董事會通過,1,104/03/19,104/06/26,"-337,375","35,783,776","31,901,761",0,0.436751,0,"31,901,761",0,0,0,"1,595,088","1,595,088",0,,,無,,新台幣                 10.0000元
2903 - 遠百,股東會確認,1,,104/06/22,"1,443,958,888","1,529,064,789","2,772,303,232","1,333,107,643",1,0,"1,439,195,589",0,0,0,"46,425,664","61,900,886",0,0,0,無,,新台幣                 10.0000元
2903 - 遠百,董事會通過,1,104/03/25,104/06/22,"1,443,958,888","1,529,064,789","2,772,303,232","1,333,107,643",1,0,"1,439,195,589",0,0,0,"46,425,664","61,900,886",0,,,無,,新台幣                 10.0000元
2904 - 匯僑,股東會確認,1,,104/06/24,"4,892,125","153,288,031","142,982,492","4,913,628",2,0,"138,068,864",0,0,0,"5,794,288","4,828,573",0,0,0,無,,新台幣                 10.0000元
2904 - 匯僑,董事會通過,1,104/05/11,104/06/24,"4,892,125","153,288,031","142,982,492","4,913,628",2,0,"138,068,864",0,0,0,"5,794,288","4,828,573",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2905 - 三商,股東會確認,1,,104/06/24,"1,329,979,445","1,259,899,600","3,175,051,245","2,766,229,904",0.6,0,"408,821,341",0,0,0,"11,339,096","11,339,096",0,0,0,無,,新台幣                 10.0000元
2905 - 三商,董事會通過,1,104/03/31,104/06/24,"1,329,979,445","1,259,899,600","3,175,051,245","2,766,229,904",0.6,0,"408,821,341",0,0,0,"11,339,096","11,339,096",0,,,無,,新台幣                 10.0000元
2906 - 高林實,股東會確認,1,,104/06/10,"47,272","203,381,351","195,726,596","4,943,085",0.9,0,"190,783,511",0,0,0,"5,728,120","5,728,120",0,0,,無,,新台幣                 10.0000元
2906 - 高林實,董事會通過,1,104/03/23,104/06/10,"47,272","203,381,351","195,726,596","4,943,085",0.9,0,"190,783,511",0,0,0,"5,728,120","5,728,120",0,,,無,,新台幣                 10.0000元
2908 - 特力,股東會確認,1,,104/06/15,"11,301","705,730,471","589,839,377","12,438,685",1.15,0,"577,400,692",0,0,0,"11,296,788","5,898,394",0,0,0,無,,新台幣                 10.0000元
2908 - 特力,董事會通過,1,104/04/24,104/06/15,"11,301","705,730,471","589,839,377","12,438,685",1.15,0,"577,400,692",0,0,0,"11,296,788","5,898,394",0,,,無,,新台幣                 10.0000元
2910 - 統領,股東會確認,1,,104/06/03,"54,214,115","170,513,959","204,735,071","58,627,571",0.7,0,"146,107,500",0,0,0,"2,247,808","1,498,538",0,0,,無,,新台幣                 10.0000元
2910 - 統領,董事會通過,1,104/03/12,104/06/03,"54,214,115","170,513,959","204,735,071","58,627,571",0.7,0,"146,107,500",0,0,0,"2,247,808","1,498,538",0,,,無,,新台幣                 10.0000元
2911 - 麗嬰房,股東會確認,1,,104/06/22,"-13,974,955","-105,292,980","-93,802,092","-93,802,092",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
2911 - 麗嬰房,董事會通過,1,104/03/26,104/06/22,"-13,974,955","-105,292,980","-93,802,092","-93,802,092",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2912 - 統一超,股東會確認,1,,104/06/18,"39,060,021","9,086,014,605","8,020,115,330","742,759,545",7,0,"7,277,355,785",0,0,0,"160,402,307","481,206,920",0,0,0,無,,新台幣                 10.0000元
2912 - 統一超,董事會通過,1,104/03/18,104/06/18,"39,060,021","9,086,014,605","8,020,115,330","742,759,545",7,0,"7,277,355,785",0,0,0,"160,402,307","481,206,920",0,,,無,,新台幣                 10.0000元
2913 - 台灣農林,股東會確認,1,,104/06/02,"1,623,248,007","833,105,383","2,466,187,466","1,990,829,066",0.66,0,"475,358,400",0,0,0,"26,408,800","26,408,800",0,0,0,無,,新台幣                 10.0000元
