公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3019 - 亞洲光學,股東會確認,1,,106/06/08,"555,500,110","337,355,901","834,178,397","553,094,496",1,0,"281,083,901",0,0,0,新台幣                 10.0000元
3019 - 亞洲光學,董事會通過,1,106/03/16,106/06/08,"555,500,110","337,355,901","834,178,397","553,094,496",1,0,"281,083,901",0,0,0,新台幣                 10.0000元
3021 - 鴻名企業,股東會確認,1,,106/06/14,"108,862,726","105,566,988","158,164,923","92,164,396",0.7,0,"66,000,527",0,0,0,新台幣                 10.0000元
3021 - 鴻名企業,董事會通過,1,106/03/21,106/06/14,"108,862,726","105,566,988","158,164,923","92,164,396",0.7,0,"66,000,527",0,0,0,新台幣                 10.0000元
3022 - 威強電,股東會確認,1,,106/06/16,"1,088,342,097","1,367,269,018","2,314,512,621","1,329,569,346",3,0,"984,943,275",0,0,0,新台幣                 10.0000元
3022 - 威強電,董事會通過,1,106/03/27,106/06/16,"1,088,342,097","1,367,269,018","2,314,512,621","1,329,569,346",3,0,"984,943,275",0,0,0,新台幣                 10.0000元
3023 - 信邦電子,股東會確認,1,,106/06/16,"787,522,296","1,157,385,815","1,775,953,671","986,997,191",3.5,0.2,"834,039,708",0,0,0,新台幣                 10.0000元
3023 - 信邦電子,董事會通過,1,106/03/09,106/06/16,"787,522,296","1,157,385,815","1,775,953,671","986,997,191",3.5,0.2,"834,039,708",0,0,0,新台幣                 10.0000元
3024 - 憶聲電子,股東會確認,1,,106/06/15,"-811,586,430","767,040,555","-51,513,995","-51,513,995",0,0,0,0,0,0,新台幣                 10.0000元
3024 - 憶聲電子,董事會通過,1,106/03/24,106/06/15,"-811,586,430","767,040,555","-51,513,995","-51,513,995",0,0,0,0,0,0,新台幣                 10.0000元
3025 - 星通,股東會確認,1,,106/06/19,"-5,423,254","28,055,373","19,189,423","40,874",0.27,0,"19,148,549",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3025 - 星通,董事會通過,1,106/03/21,106/06/19,"-5,423,254","28,055,373","19,189,423","40,874",0.27,0,"19,148,549",0,0,0,新台幣                 10.0000元
3026 - 禾伸堂,股東會確認,1,,106/06/07,"530,386,941","506,101,251","981,567,930","533,137,134",2,0.5,"560,538,495",0,0,0,新台幣                 10.0000元
3026 - 禾伸堂,董事會通過,1,106/03/15,106/06/07,"530,386,941","506,101,251","981,567,930","533,137,134",2,0.5,"560,538,495",0,0,0,新台幣                 10.0000元
3027 - 盛達電業,股東會確認,1,,106/06/07,"62,779,447","22,856,393","79,816,361","64,233,097",0.01,0,"973,954",0.15,0,"1,460,931",新台幣                 10.0000元
3027 - 盛達電業,董事會通過,1,106/03/15,106/06/07,"62,779,447","22,856,393","79,816,361","64,233,097",0.01,0,"973,954",0.15,0,"1,460,931",新台幣                 10.0000元
3028 - 增你強,股東會確認,1,,106/06/13,"187,662,335","292,595,502","449,627,748","186,195,516",1.232,0.268,"320,737,296",0,0,0,新台幣                 10.0000元
3028 - 增你強,董事會通過,1,106/03/21,106/06/13,"187,662,335","292,595,502","449,627,748","186,195,516",1.232,0.268,"320,737,296",0,0,0,新台幣                 10.0000元
3029 - 零壹科技,股東會確認,1,,106/06/14,"29,930,901","224,076,816","235,290,708","88,600,335",1.2,0,"146,690,373",0,0,0,新台幣                 10.0000元
3029 - 零壹科技,董事會通過,1,106/04/26,106/06/14,"29,930,901","224,076,816","235,290,708","88,600,335",1.2,0,"146,690,373",0,0,0,新台幣                 10.0000元
3030 - 德律科技,股東會確認,1,,106/05/26,"1,298,711,138","429,217,592","1,666,687,349","958,039,349",3,0,"708,648,000",0,0,0,新台幣                 10.0000元
3030 - 德律科技,董事會通過,1,106/02/22,106/05/26,"1,298,711,138","429,217,592","1,666,687,349","958,039,349",3,0,"708,648,000",0,0,0,新台幣                 10.0000元
3031 - 佰鴻工業,股東會確認,1,,106/06/13,"-225,713","176,585,890","157,227,307","7,887,928",0.8,0,"149,339,379",0,0,0,新台幣                 10.0000元
3031 - 佰鴻工業,董事會通過,1,106/03/23,106/06/13,"-225,713","176,585,890","157,227,307","7,887,928",0.8,0,"149,339,379",0,0,0,新台幣                 10.0000元
3032 - 偉訓科技,股東會確認,1,,106/06/08,"100,709,763","402,951,167","462,252,639","213,024,262",2.2,0,"249,228,377",0,0,0,新台幣                 10.0000元
3032 - 偉訓科技,董事會通過,1,106/03/15,106/06/08,"100,709,763","402,951,167","462,252,639","213,024,262",2.2,0,"249,228,377",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3033 - 威健,股東會確認,1,,106/06/15,0,"390,712,740","343,738,206",0,1.0641739,0,"343,738,206",0,0,0,新台幣                 10.0000元
3033 - 威健,董事會通過,1,106/04/14,106/06/15,0,"390,712,740","343,738,206",0,1.0641739,0,"343,738,206",0,0,0,新台幣                 10.0000元
3034 - 聯詠,股東會確認,1,,106/06/07,"6,716,334,203","5,004,360,075","11,231,785,935","6,972,205,652",7,0,"4,259,580,283",0,0,0,新台幣                 10.0000元
3034 - 聯詠,董事會通過,1,106/04/24,106/06/07,"6,716,334,203","5,004,360,075","11,231,785,935","6,972,205,652",7,0,"4,259,580,283",0,0,0,新台幣                 10.0000元
3035 - 智原,股東會確認,1,,106/06/15,"62,958,344","281,145,052","333,622,125","88,071,812",1,0,"245,550,313",0,0,0,新台幣                 10.0000元
3035 - 智原,董事會通過,1,106/04/25,106/06/15,"62,958,344","281,145,052","333,622,125","88,071,812",1,0,"245,550,313",0,0,0,新台幣                 10.0000元
3036 - 文曄科技,股東會確認,1,,106/06/26,"1,624,461,501","1,699,457,324","3,145,740,443","2,003,960,154",2.4,0,"1,141,780,289",0,0,0,新台幣                 10.0000元
3036 - 文曄科技,董事會通過,1,106/05/09,106/06/26,"1,624,461,501","1,699,457,324","3,145,740,443","2,003,960,154",2.4,0,"1,141,780,289",0,0,0,新台幣                 10.0000元
3037 - 欣興電子,股東會確認,1,,106/06/21,"14,566,206,915","11,694,692","14,456,220,431","14,010,416,282",0.3,0,"445,804,149",0,0,0,新台幣                 10.0000元
3037 - 欣興電子,董事會通過,1,106/03/29,106/06/21,"14,566,206,915","11,694,692","14,456,220,431","14,010,416,282",0.3,0,"445,804,149",0,0,0,新台幣                 10.0000元
3038 - 全台,股東會確認,1,,106/06/08,"38,602,367","187,772,102","174,282,754","104,258,112",0.4,0,"70,024,642",0,0,0,新台幣                 10.0000元
3038 - 全台,董事會通過,1,106/03/08,106/06/08,"38,602,367","187,772,102","174,282,754","104,258,112",0.4,0,"70,024,642",0,0,0,新台幣                 10.0000元
3040 - 遠見,股東會確認,1,,106/06/07,"314,533,410","153,632,678","452,802,820","137,802,820",5,0,"315,000,000",0,0,0,新台幣                 10.0000元
3040 - 遠見,董事會通過,1,106/04/27,106/06/07,"314,533,410","153,632,678","452,802,820","137,802,820",5,0,"315,000,000",0,0,0,新台幣                 10.0000元
3041 - 揚智,股東會確認,1,,106/06/14,"688,244,792","-575,307,927","112,936,865","112,936,865",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3041 - 揚智,董事會通過,1,106/05/04,106/06/14,"688,244,792","-575,307,927","112,936,865","112,936,865",0,0,0,0,0,0,新台幣                 10.0000元
3042 - 晶技,股東會確認,1,,106/06/08,"1,791,721,469","1,016,164,758","2,687,489,873","1,820,170,161",2.8,0,"867,319,712",0,0,0,新台幣                 10.0000元
3042 - 晶技,董事會通過,1,106/04/24,106/06/08,"1,791,721,469","1,016,164,758","2,687,489,873","1,820,170,161",2.8,0,"867,319,712",0,0,0,新台幣                 10.0000元
3043 - 科風,股東會確認,1,,106/06/26,"-3,153,719,904","-59,483,025","-3,213,208,254",0,0,0,0,0,0,0,新台幣                 10.0000元
3043 - 科風,董事會通過,1,106/03/30,106/06/26,"-3,153,719,904","-59,483,025","-3,213,208,254",0,0,0,0,0,0,0,新台幣                 10.0000元
3044 - 健鼎科技,股東會確認,1,,106/06/22,"15,776,151,247","3,573,040,003","18,977,297,937","16,743,472,871",4.25,0,"2,233,825,066",0,0,0,新台幣                 10.0000元
3044 - 健鼎科技,董事會通過,1,106/05/08,106/06/22,"15,776,151,247","3,573,040,003","18,977,297,937","16,743,472,871",4.25,0,"2,233,825,066",0,0,0,新台幣                 10.0000元
3045 - 台灣大,股東會確認,1,,106/06/14,"627,862,869","15,320,187,297","14,802,012,684","625,413,659",5.208,0.392,"15,243,654,866",0,0,0,新台幣                 10.0000元
3045 - 台灣大,董事會通過,1,106/05/04,106/06/14,"627,862,869","15,320,187,297","14,802,012,684","625,413,659",5.208,0.392,"15,243,654,866",0,0,0,新台幣                 10.0000元
3046 - 建碁,股東會確認,1,,106/06/08,"-514,586,064","-366,542,071","-899,925,068","-899,925,068",0,0,0,0,0,0,新台幣                 10.0000元
3046 - 建碁,董事會通過,1,106/03/17,106/06/08,"-514,586,064","-366,542,071","-899,925,068","-899,925,068",0,0,0,0,0,0,新台幣                 10.0000元
3047 - 訊舟科技,股東會確認,1,,106/06/13,"42,538,788","82,970,822","108,703,082","16,151,845",0.5,0,"92,551,237",0,0,0,新台幣                 10.0000元
3047 - 訊舟科技,董事會通過,1,106/03/03,106/06/13,"42,538,788","82,970,822","108,703,082","16,151,845",0.5,0,"92,551,237",0,0,0,新台幣                 10.0000元
3048 - 益登,股東會確認,1,,106/06/22,"675,379","238,357,843","213,567,211","102,280,941",0.5,0,"111,286,270",0,0,0,新台幣                 10.0000元
3048 - 益登,董事會通過,1,106/03/27,106/06/22,"675,379","238,357,843","213,567,211","102,280,941",0.5,0,"111,286,270",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3049 - 和鑫,股東會確認,1,,106/06/07,"97,801,870","-493,321,659","-396,858,450","-396,858,450",0,0,0,0,0,0,新台幣                 10.0000元
3049 - 和鑫,董事會通過,1,106/03/14,106/06/07,"97,801,870","-493,321,659","-396,858,450","-396,858,450",0,0,0,0,0,0,新台幣                 10.0000元
3050 - 鈺德科技,股東會確認,1,,106/06/14,"3,690,700","87,374,698","82,854,235","37,234,094",0.3,0,"45,620,141",0,0,0,新台幣                 10.0000元
3050 - 鈺德科技,董事會通過,1,106/04/28,106/06/14,"3,690,700","87,374,698","82,854,235","67,647,521",0.1,0,"15,206,714",0,0,0,新台幣                 10.0000元
3051 - 力特光電,股東會確認,1,,106/06/28,"-1,237,099,475","-277,756,700","-1,514,856,175","-1,514,856,175",0,0,0,0,0,0,新台幣                 10.0000元
3051 - 力特光電,董事會通過,1,106/03/23,106/06/28,"-1,237,099,475","-277,756,700","-1,514,856,175","-1,514,856,175",0,0,0,0,0,0,新台幣                 10.0000元
3052 - 夆典,股東會確認,1,,106/06/14,"358,984,900","44,478,549","372,282,159","303,668,093",0.3,0,"68,614,066",0,0,0,新台幣                 10.0000元
3052 - 夆典,董事會通過,1,106/03/24,106/06/14,"358,984,900","44,478,549","372,282,159","303,668,093",0.3,0,"68,614,066",0,0,0,新台幣                 10.0000元
3054 - 立萬利,股東會確認,1,,106/06/14,"-48,442,089","62,795,572","13,044,590","44,761",0.11,0,"12,999,829",0,0,0,新台幣                 10.0000元
3054 - 立萬利,董事會通過,1,106/03/09,106/06/14,"-48,442,089","62,795,572","13,044,590","44,761",0.11,0,"12,999,829",0,0,0,新台幣                 10.0000元
3055 - 蔚華科技,股東會確認,1,,106/06/21,"642,515,925","138,538,158","762,681,544","682,772,642",0.8,0,"79,908,902",0,0,0,新台幣                 10.0000元
3055 - 蔚華科技,董事會通過,1,106/03/29,106/06/21,"642,515,925","138,538,158","762,681,544","682,772,642",0.8,0,"79,908,902",0,0,0,新台幣                 10.0000元
3056 - 總太地產,股東會確認,1,,106/06/13,"414,679,552","998,275,356","1,312,872,665","736,661,032",2.5,0,"576,211,633",0,0,0,新台幣                 10.0000元
3056 - 總太地產,董事會通過,1,106/03/24,106/06/13,"414,679,552","998,275,356","1,312,872,665","851,903,359",2,0,"460,969,306",0,0,0,新台幣                 10.0000元
3057 - 喬鼎資訊,股東會確認,1,,106/06/14,"147,538,483","-327,495,750","-182,955,622","-52,782,114",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3057 - 喬鼎資訊,董事會通過,1,106/03/22,106/06/14,"147,538,483","-327,495,750","-182,955,622","-52,782,114",0,0,0,0,0,0,新台幣                 10.0000元
3058 - 立德電子,股東會確認,1,,106/06/13,"17,703,808","99,152,442","105,427,442","46,026,019",0.35,0.15,"84,859,176",0,0,0,新台幣                 10.0000元
3058 - 立德電子,董事會通過,1,106/03/23,106/06/13,"17,703,808","99,152,442","105,427,442","46,026,019",0.35,0.15,"84,859,176",0,0,0,新台幣                 10.0000元
3059 - 華晶科技,股東會確認,1,,106/06/16,"2,885,778,760","53,800,029","2,940,711,535","2,725,115,653",0.8,0,"215,595,882",0,0,0,新台幣                 10.0000元
3059 - 華晶科技,董事會通過,1,106/03/27,106/06/16,"2,885,778,760","53,800,029","2,940,711,535","2,725,115,653",0.8,0,"215,595,882",0,0,0,新台幣                 10.0000元
3060 - 銘異,股東會確認,1,,106/06/16,"225,497,185","213,882,708","221,218,010","4,555,986",1.26,0.24,"257,930,981",0,0,0,新台幣                 10.0000元
3060 - 銘異,董事會通過,1,106/03/20,106/06/16,"225,497,185","213,882,708","221,218,010","4,555,986",1.26,0.24,"257,930,981",0,0,0,新台幣                 10.0000元
3062 - 建漢科技,股東會確認,1,,106/06/26,"755,092,598","333,938,982","1,046,456,490","783,380,156",0.8,0,"263,076,334",0,0,0,新台幣                 10.0000元
3062 - 建漢科技,董事會通過,1,106/05/10,106/06/26,"755,092,598","333,938,982","1,046,456,490","783,380,156",0.8,0,"263,076,334",0,0,0,新台幣                 10.0000元
3090 - 日電貿,股東會確認,1,,106/06/14,"57,233,778","387,060,711","398,832,348","64,893,750",2.03040081,0,"333,938,598",0,0,0,新台幣                 10.0000元
3090 - 日電貿,董事會通過,1,106/03/23,106/06/14,"57,233,778","387,060,711","398,832,348","64,893,750",2.03040081,0,"333,938,598",0,0,0,新台幣                 10.0000元
3094 - 聯傑國際,股東會確認,1,,106/05/26,"357,534","71,272,149","64,206,374","99,956",0.77,0.33,"91,580,597",0,0,0,新台幣                 10.0000元
3094 - 聯傑國際,董事會通過,1,106/02/24,106/05/26,"357,534","71,272,149","64,206,374","99,956",0.77,0.33,"91,580,597",0,0,0,新台幣                 10.0000元
3130 - 一零四,股東會確認,1,,106/06/08,"106,982,671","398,368,327","466,599,604","107,762,044",10.8,0,"358,837,560",0,0,0,新台幣                 10.0000元
3130 - 一零四,董事會通過,1,106/03/16,106/06/08,"106,982,671","398,368,327","466,599,604","107,762,044",10.8,0,"358,837,560",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3149 - 正達國際,股東會確認,1,,106/06/14,"-1,264,906,880","-451,087,957","-814,661,115","-814,661,115",0,0,0,0,0,0,新台幣                 10.0000元
3149 - 正達國際,董事會通過,1,106/05/04,106/06/14,"-1,264,906,880","-451,087,957","-814,661,115","-814,661,115",0,0,0,0,0,0,新台幣                 10.0000元
3164 - 景岳生技,股東會確認,1,,106/06/28,0,"-235,937,516",0,0,0,0,0,0,0,0,新台幣                 10.0000元
3164 - 景岳生技,董事會通過,1,106/03/28,106/06/28,0,"-235,937,516",0,0,0,0,0,0,0,0,新台幣                 10.0000元
3167 - 大量科技,股東會確認,1,,106/05/11,"216,035,354","177,278,453","344,472,556","224,504,687",1.5,0,"119,967,869",0,0,0,新台幣                 10.0000元
3167 - 大量科技,董事會通過,1,106/02/22,106/05/11,"216,035,354","177,278,453","344,472,556","224,504,687",1.5,0,"119,967,869",0,0,0,新台幣                 10.0000元
3189 - 景碩科技,股東會確認,1,,106/05/26,"12,930,624,282","2,233,704,590","14,939,386,922","13,603,036,922",3,0,"1,336,350,000",0,0,0,新台幣                 10.0000元
3189 - 景碩科技,董事會通過,1,106/02/08,106/05/26,"12,930,624,282","2,233,704,590","14,939,386,922","13,603,036,922",3,0,"1,336,350,000",0,0,0,新台幣                 10.0000元
3209 - 全科,股東會確認,1,,106/06/20,"21,980,946","249,906,616","244,817,701","23,175,870",1.1,0,"152,378,761",0.5,0,"6,926,307",新台幣                 10.0000元
3209 - 全科,董事會通過,1,106/03/10,106/06/20,"21,980,946","249,906,616","244,817,701","23,175,870",1.1,0,"152,378,761",0.5,0,"6,926,307",新台幣                 10.0000元
3229 - 晟鈦,股東會確認,1,,106/06/22,"-5,041,643","-163,208,011","-165,623,338","-165,623,338",0,0,0,0,0,0,新台幣                 10.0000元
3229 - 晟鈦,董事會通過,1,106/03/28,106/06/22,"-5,041,643","-163,208,011","-165,623,338","-165,623,338",0,0,0,0,0,0,新台幣                 10.0000元
3231 - 緯創,股東會確認,1,,106/06/14,"11,235,680,958","2,961,100,586","13,753,047,153","9,950,335,886",1.1843357,0,"3,042,169,007",0.2960839,0,"76,054,226",新台幣                 10.0000元
3231 - 緯創,董事會通過,1,106/03/20,106/06/14,"11,235,680,958","2,961,100,586","13,753,047,153","9,950,335,886",1.2,0,"3,042,169,007",0.3,0,"76,054,226",新台幣                 10.0000元
3257 - 虹冠電,股東會確認,1,,106/06/20,"169,840,223","123,111,407","274,238,755","189,549,215",0.65,0,"42,344,770",0.65,0,"4,234,477",新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3257 - 虹冠電,董事會通過,1,106/03/29,106/06/20,"169,840,223","123,111,407","274,238,755","189,549,215",0.65,0,"42,344,770",0.65,0,"4,234,477",新台幣                 10.0000元
3266 - 昇陽建設,股東會確認,1,,106/06/14,"110,260,316","41,020,045","104,733,109","104,733,109",0,0,0,0,0,0,新台幣                 10.0000元
3266 - 昇陽建設,董事會通過,1,106/03/21,106/06/14,"110,260,316","41,020,045","104,733,109","104,733,109",0,0,0,0,0,0,新台幣                 10.0000元
3296 - 勝德國際,股東會確認,1,,106/06/14,"26,003,381","129,902,467","136,647,086","18,777,746",1.2,0,"117,869,340",0,0,0,新台幣                 10.0000元
3296 - 勝德國際,董事會通過,1,106/03/13,106/06/14,"26,003,381","129,902,467","155,905,848","18,777,746",1.2,0,"117,869,340",0,0,0,新台幣                 10.0000元
3305 - 昇貿科技,股東會確認,1,,106/06/08,"841,680,770","246,322,808","1,096,803,886","914,569,979",1.5,0.8,"279,425,324",0,0,0,新台幣                 10.0000元
3305 - 昇貿科技,董事會通過,1,106/03/09,106/06/08,"841,680,770","246,322,808","1,096,803,886","914,569,979",1.5,0.8,"279,425,324",0,0,0,新台幣                 10.0000元
3308 - 聯德電子,股東會確認,1,,106/06/28,"-148,631,689","-19,916,805","-168,762,065","-168,762,065",0,0,0,0,0,0,新台幣                 10.0000元
3308 - 聯德電子,董事會通過,1,106/03/30,106/06/28,"-148,631,689","-19,916,806","-168,762,066","-168,762,066",0,0,0,0,0,0,新台幣                 10.0000元
3311 - 閎暉,股東會確認,1,,106/06/13,"835,537,943","-109,202,054","636,292,361","636,292,361",0,0,0,0,0,0,新台幣                 10.0000元
3311 - 閎暉,董事會通過,1,106/02/23,106/06/13,"835,537,943","-109,202,054","636,292,361","636,292,361",0,0,0,0,0,0,新台幣                 10.0000元
3312 - 弘憶國際,股東會確認,1,,106/06/15,"-194,342,827","58,698,164",0,0,0,0,0,0,0,0,新台幣                 10.0000元
3312 - 弘憶國際,董事會通過,1,106/03/27,106/06/15,"-194,342,827","58,698,164","-135,719,272","-135,719,272",0,0,0,0,0,0,新台幣                 10.0000元
3321 - 同泰電子,股東會確認,1,,106/06/28,"278,686,674","-235,899,701","42,786,973","42,786,973",0,0,0,0,0,0,新台幣                 10.0000元
3321 - 同泰電子,董事會通過,1,106/03/28,106/06/28,"278,686,674","-235,899,701","42,786,973","42,786,973",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3338 - 泰碩電子,股東會確認,1,,106/05/19,"67,048,472","187,152,806","219,815,763","67,315,763",2.20432379,0,"152,500,000",0,0,0,新台幣                 10.0000元
3338 - 泰碩電子,董事會通過,1,106/03/02,106/05/19,"67,048,472","187,152,806","219,815,763","67,315,763",2.20432379,0,"152,500,000",0,0,0,新台幣                 10.0000元
3346 - 麗清,股東會確認,1,,106/06/28,"181,599,935","209,156,620","315,619,663","110,767,663",3,0,"204,852,000",0,0,0,新台幣                 10.0000元
3346 - 麗清,董事會通過,1,106/03/24,106/06/28,"181,599,935","209,156,620","315,619,663","110,767,663",3,0,"204,852,000",0,0,0,新台幣                 10.0000元
3356 - 奇偶科技,股東會確認,1,,106/06/08,"6,549,603","139,885,018","130,954,690","48,242,586",0.58,0.42,"76,585,283",0.5,1,"11,487,792",新台幣                 10.0000元
3356 - 奇偶科技,董事會通過,1,106/02/24,106/06/08,"6,549,603","139,885,018","130,954,690","48,242,586",0.58,0.42,"76,585,283",0.5,1,"11,487,792",新台幣                 10.0000元
3376 - 新日興,股東會確認,1,,106/06/22,"4,500,236,488","1,095,777,283","5,485,351,358","5,217,263,339",1.5,1.5,"536,176,038",0,0,0,新台幣                 10.0000元
3376 - 新日興,董事會通過,1,106/05/03,106/06/22,"4,500,236,488","1,095,777,283","5,485,351,358","5,217,263,339",1.5,1.5,"536,176,038",0,0,0,新台幣                 10.0000元
3380 - 明泰科技,股東會確認,1,,106/06/16,"719,634,650","608,038,891","980,674,119","529,044,073",1.04,0,"451,630,046",0,0,0,新台幣                 10.0000元
3380 - 明泰科技,董事會通過,1,106/05/04,106/06/16,"719,634,650","608,038,891","980,674,119","529,044,073",1.04,0,"451,630,046",0,0,0,新台幣                 10.0000元
3383 - 新世紀,股東會確認,1,,106/04/14,"-925,624,298","-2,101,462,797","-3,027,047,884","-1,654,056,008",0,0,0,0,0,0,新台幣                 10.0000元
3383 - 新世紀,董事會通過,1,106/03/03,106/04/14,"-925,624,298","-2,101,462,797","-3,027,047,884","-1,654,056,008",0,0,0,0,0,0,新台幣                 10.0000元
3406 - 玉晶光,股東會確認,1,,106/06/27,0,"-153,925,311","-151,904,474","-151,904,474",0,0,0,0,0,0,新台幣                 10.0000元
3406 - 玉晶光,董事會通過,1,106/03/30,106/06/27,0,"-153,925,311","-151,904,474","-151,904,474",0,0,0,0,0,0,新台幣                 10.0000元
3413 - 京鼎,股東會確認,1,,106/05/26,"415,724,106","642,309,789","990,734,948","653,234,948",4,0,"300,000,000",0.5,0,"3,750,000",新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3413 - 京鼎,董事會通過,1,106/02/24,106/05/26,"415,724,106","642,309,789","990,734,948","653,234,948",4,0,"300,000,000",0.5,0,"3,750,000",新台幣                 10.0000元
3416 - 融程電訊,股東會確認,1,,106/05/26,"23,168,586","184,347,873","186,861,825","6,317,484",3,0,"180,544,341",0,0,0,新台幣                 10.0000元
3416 - 融程電訊,董事會通過,1,106/03/07,106/05/26,"23,168,586","184,347,873","186,861,825","6,317,484",3,0,"180,544,341",0,0,0,新台幣                 10.0000元
