公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3022 - 威強電,董事會通過,1,105/05/04,105/06/15,"695,615,279","1,166,792,859","1,744,970,947","1,088,342,097",2,0,"656,628,850",0,0,0,新台幣                 10.0000元
3023 - 信邦電子,股東會確認,1,,105/06/17,"588,969,850","970,194,553","1,462,952,724","787,522,296",3.1,0,"675,430,428",0,0.3,"6,536,424",新台幣                 10.0000元
3023 - 信邦電子,董事會通過,1,105/03/11,105/06/17,"588,969,850","970,194,553","1,462,952,724","787,522,296",3.1,0,"675,430,428",0,0.3,"6,536,424",新台幣                 10.0000元
3024 - 憶聲電子,股東會確認,1,,105/06/17,"-586,031,255","-331,385,205","-811,586,430","-811,586,430",0,0,0,0,0,0,新台幣                 10.0000元
3024 - 憶聲電子,董事會通過,1,105/03/25,105/06/17,"-586,031,255","-331,385,205","-915,174,099","-915,174,099",0,0,0,0,0,0,新台幣                 10.0000元
3025 - 星通,股東會確認,1,,105/06/23,"960,991","-12,686,531","-14,319,036","-6,362,391",0,0,0,0,0,0,新台幣                 10.0000元
3025 - 星通,董事會通過,1,105/03/29,105/06/23,"960,991","-12,686,531","-14,319,036","-6,362,391",0,0,0,0,0,0,新台幣                 10.0000元
3026 - 禾伸堂,股東會確認,1,,105/06/07,"554,476,087","598,178,242","1,090,925,436","530,386,941",2.5,0,"560,538,495",0,0,0,新台幣                 10.0000元
3026 - 禾伸堂,董事會通過,1,105/03/15,105/06/07,"554,476,087","598,178,242","1,090,925,436","530,386,941",2.5,0,"560,538,495",0,0,0,新台幣                 10.0000元
3027 - 盛達電業,股東會確認,1,,105/06/07,"41,313,152","38,442,585","77,388,754","62,779,447",0.15,0,"14,609,307",0,0,0,新台幣                 10.0000元
3027 - 盛達電業,董事會通過,1,105/03/18,105/06/07,"41,313,152","38,442,585","77,388,754","62,779,447",0.15,0,"14,609,307",0,0,0,新台幣                 10.0000元
3028 - 增你強,股東會確認,1,,105/06/15,"191,002,771","337,934,284","491,721,292","187,662,335",1.422,0.278,"363,502,269",0,0,0,新台幣                 10.0000元
3028 - 增你強,董事會通過,1,105/03/22,105/06/15,"191,002,771","337,934,284","491,721,292","187,662,335",1.422,0.278,"363,502,269",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3029 - 零壹科技,股東會確認,1,,105/06/08,"12,543,897","182,801,616","151,196,418","29,930,901",1,0,"121,265,517",0,0,0,新台幣                 10.0000元
3029 - 零壹科技,董事會通過,1,105/04/27,105/06/08,"12,543,897","182,801,616","151,196,418","29,930,901",1,0,"121,265,517",0,0,0,新台幣                 10.0000元
3030 - 德律科技,股東會確認,1,,105/06/03,"1,344,562,852","998,902,540","2,243,575,138","1,298,711,138",4,0,"944,864,000",0,0,0,新台幣                 10.0000元
3030 - 德律科技,董事會通過,1,105/03/02,105/06/03,"1,344,562,852","998,902,540","2,243,575,138","1,298,711,138",4,0,"994,864,000",0,0,0,新台幣                 10.0000元
3031 - 佰鴻工業,股東會確認,1,,105/06/08,"6,285,037","-14,379,139","13,878,278","111,082",0.07,0,"13,767,196",0,0,0,新台幣                 10.0000元
3031 - 佰鴻工業,董事會通過,1,105/03/18,105/06/08,"6,285,037","-14,379,139","13,878,278","111,082",0.07,0,"13,767,196",0,0,0,新台幣                 10.0000元
3032 - 偉訓科技,股東會確認,1,,105/05/31,"63,267,024","270,826,040","307,281,015","100,709,763",2,0,"206,571,252",0,0,0,新台幣                 10.0000元
3032 - 偉訓科技,董事會通過,1,105/03/15,105/05/31,"63,267,024","270,826,040","307,281,015","100,709,763",2,0,"206,571,252",0,0,0,新台幣                 10.0000元
3033 - 威健,股東會確認,1,,105/06/17,0,"473,121,762","423,390,053",0,1.496028,0,"423,390,053",0,0,0,新台幣                 10.0000元
3033 - 威健,董事會通過,1,105/03/28,105/06/17,0,"473,121,762","423,390,053",0,1.496028,0,"423,390,053",0,0,0,新台幣                 10.0000元
3034 - 聯詠,股東會確認,1,,105/06/08,"6,461,875,496","6,399,086,745","12,192,937,424","6,716,334,203",9,0,"5,476,603,221",0,0,0,新台幣                 10.0000元
3034 - 聯詠,董事會通過,1,105/04/25,105/06/08,"6,461,875,496","6,399,086,745","12,192,937,424","6,716,334,203",9,0,"5,476,603,221",0,0,0,新台幣                 10.0000元
3035 - 智原,股東會確認,1,,105/06/15,"138,975,951","460,703,426","554,058,970","62,958,344",2,0,"491,100,626",0,0,0,新台幣                 10.0000元
3035 - 智原,董事會通過,1,105/04/22,105/06/15,"138,975,951","460,703,426","554,058,970","62,958,344",2,0,"491,100,626",0,0,0,新台幣                 10.0000元
3036 - 文曄科技,股東會確認,1,,105/06/03,"1,367,020,560","1,983,248,567","3,146,429,703","1,624,461,501",2.9,0,"1,298,149,342",0.5,0,"22,381,886",新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3036 - 文曄科技,董事會通過,1,105/04/18,105/06/03,"1,367,020,560","1,983,248,567","3,146,429,703","1,624,461,501",2.9,0,"1,298,149,342",0.5,0,"22,381,886",新台幣                 10.0000元
3037 - 欣興電子,股東會確認,1,,105/06/21,"14,606,833,977","288,469,699","14,828,082,486","14,566,206,915",0.175,0.125,"448,929,550",0,0,0,新台幣                 10.0000元
3037 - 欣興電子,董事會通過,1,105/03/30,105/06/21,"14,606,833,977","288,469,699","14,828,082,486","14,566,206,915",0.175,0.125,"448,929,550",0,0,0,新台幣                 10.0000元
3038 - 全台,股東會確認,1,,105/06/07,"-56,128,430","265,977,212","98,874,648","38,602,367",0.3036,0,"60,272,281",0,0,0,新台幣                 10.0000元
3038 - 全台,董事會通過,1,105/03/10,105/06/07,"-56,128,430","265,977,212","98,874,648","38,602,367",0.3036,0,"60,272,281",0,0,0,新台幣                 10.0000元
3040 - 遠見,股東會確認,1,,105/06/07,"379,146,820","138,905,593","504,161,854","315,161,854",3,0,"189,000,000",0,0,0,新台幣                 10.0000元
3040 - 遠見,董事會通過,1,105/02/26,105/06/07,"379,146,820","138,905,593","504,161,854","346,661,854",2.5,0,"157,500,000",0,0,0,新台幣                 10.0000元
3041 - 揚智,股東會確認,1,,105/06/29,"774,152,954","-85,908,162","688,244,792","688,244,792",0,0,0,0,0,0,新台幣                 10.0000元
3041 - 揚智,董事會通過,1,105/05/13,105/06/29,"774,152,954","-85,908,162","688,244,792","688,244,792",0,0,0,0,0,0,新台幣                 10.0000元
3042 - 晶技,股東會確認,1,,105/06/07,"1,737,461,556","938,203,082","2,566,114,069","1,791,721,469",2.5,0,"774,392,600",0,0,0,新台幣                 10.0000元
3042 - 晶技,董事會通過,1,105/04/25,105/06/07,"1,737,461,556","938,203,082","2,566,114,069","1,791,721,469",2.5,0,"774,392,600",0,0,0,新台幣                 10.0000元
3043 - 科風,股東會確認,1,,105/06/29,"-3,095,364,901","-66,060,391","-3,153,719,904",0,0,0,0,0,0,0,新台幣                 10.0000元
3043 - 科風,董事會通過,1,105/03/30,105/06/29,"-3,095,364,901","-66,060,391","-3,153,719,904",0,0,0,0,0,0,0,新台幣                 10.0000元
3044 - 健鼎科技,股東會確認,1,,105/06/21,"14,947,021,792","2,832,666,370","17,484,370,416","15,776,151,247",3.25,0,"1,708,219,169",0,0,0,新台幣                 10.0000元
3044 - 健鼎科技,董事會通過,1,105/05/09,105/06/21,"14,947,021,792","2,832,666,370","17,484,370,416","15,776,151,247",3.25,0,"1,708,219,169",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3045 - 台灣大,股東會確認,1,,105/06/15,"2,770,673,966","15,686,186,313","15,871,517,735","627,862,869",5.6,0,"15,243,654,866",0,0,0,新台幣                 10.0000元
3045 - 台灣大,董事會通過,1,105/04/28,105/06/15,"2,770,673,966","15,686,186,313","15,871,517,735","627,862,869",5.6,0,"15,243,654,866",0,0,0,新台幣                 10.0000元
3046 - 建碁,股東會確認,1,,105/06/22,"-318,128,707","-178,665,918","-514,586,064",0,0,0,0,0,0,0,新台幣                 10.0000元
3046 - 建碁,董事會通過,1,105/03/22,105/06/22,"-318,128,707","-178,665,918","-514,586,064",0,0,0,0,0,0,0,新台幣                 10.0000元
3047 - 訊舟科技,股東會確認,1,,105/06/13,"1,472,706","150,531,490","135,090,025","42,538,788",0.5,0,"92,551,237",0,0,0,新台幣                 10.0000元
3047 - 訊舟科技,董事會通過,1,105/03/15,105/06/13,"1,472,706","150,531,490","135,090,025","42,538,788",0.5,0,"92,551,237",0,0,0,新台幣                 10.0000元
3048 - 益登,股東會確認,1,,105/06/24,"25,546,890","425,738,723","405,352,731","675,379",1,0,"202,338,672",1,0,"20,233,868",新台幣                 10.0000元
3048 - 益登,董事會通過,1,105/05/04,105/06/24,"25,546,890","425,738,723","405,352,731","675,379",1,0,"202,338,672",1,0,"20,233,868",新台幣                 10.0000元
3049 - 和鑫,股東會確認,1,,105/06/07,"-4,286,922,570","123,984,225","97,801,870","97,801,870",0,0,0,0,0,0,新台幣                 10.0000元
3049 - 和鑫,董事會通過,1,105/03/15,105/06/07,"-4,286,922,570","123,984,225","97,801,870","97,801,870",0,0,0,0,0,0,新台幣                 10.0000元
3050 - 鈺德科技,股東會確認,1,,105/06/23,0,"141,762,040","125,344,409","3,690,700",0.8,0,"121,653,709",0,0,0,新台幣                 10.0000元
3050 - 鈺德科技,董事會通過,1,105/03/22,105/06/23,0,"141,762,040","125,344,409","3,690,700",0.8,0,"121,653,709",0,0,0,新台幣                 10.0000元
3051 - 力特光電,股東會確認,1,,105/06/14,"-1,539,927,236","307,305,081","-1,237,099,475","-1,237,099,475",0,0,0,0,0,0,新台幣                 10.0000元
3051 - 力特光電,董事會通過,1,105/03/24,105/06/14,"-1,539,927,236","307,305,081","-1,237,099,475","-1,237,099,475",0,0,0,0,0,0,新台幣                 10.0000元
3052 - 夆典,股東會確認,1,,105/06/15,"344,863,828","142,753,166","473,341,677","358,984,900",0.5,0,"114,356,777",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3052 - 夆典,董事會通過,1,105/04/19,105/06/15,"344,863,828","142,753,166","473,341,677","358,984,900",0.5,0,"114,356,777",0,0,0,新台幣                 10.0000元
3054 - 立萬利,股東會確認,1,,105/06/07,"52,322,475","-103,453,115","-48,442,089","-48,442,089",0,0,0,0,0,0,新台幣                 10.0000元
3054 - 立萬利,董事會通過,1,105/03/18,105/06/07,"52,322,475","-103,453,115","-48,442,089","-48,442,089",0,0,0,0,0,0,新台幣                 10.0000元
3055 - 蔚華科技,股東會確認,1,,105/06/22,"235,099,528","602,290,507","775,288,580","642,515,925",1,0,"132,772,655",0,0,0,新台幣                 10.0000元
3055 - 蔚華科技,董事會通過,1,105/03/11,105/06/22,"235,099,528","602,290,507","775,288,580","642,515,925",1,0,"132,772,655",0,0,0,新台幣                 10.0000元
3056 - 總太地產,股東會確認,1,,105/06/15,"336,514,735","727,921,650","990,891,184","414,679,552",2.5,0,"576,211,632",0,0,0,新台幣                 10.0000元
3056 - 總太地產,董事會通過,1,105/03/25,105/06/15,"336,514,735","727,921,650","990,891,184","532,197,008",2,0,"458,694,176",0,0,0,新台幣                 10.0000元
3057 - 喬鼎資訊,股東會確認,1,,105/05/24,"129,041,996","77,602,252","195,874,547","147,538,483",0.3,0,"48,336,064",0,0,0,新台幣                 10.0000元
3057 - 喬鼎資訊,董事會通過,1,105/03/01,105/05/24,"129,041,996","77,602,252","195,874,547","147,538,483",0.3,0,"48,336,064",0,0,0,新台幣                 10.0000元
3058 - 立德電子,股東會確認,1,,105/06/07,"38,625,246","15,223,638","51,647,478","17,703,808",0.2,0.3,"84,859,176",0,0,0,新台幣                 10.0000元
3058 - 立德電子,董事會通過,1,105/03/10,105/06/07,"38,625,246","15,223,638","51,647,478","17,703,808",0.2,0.3,"84,859,176",0,0,0,新台幣                 10.0000元
3059 - 華晶科技,股東會確認,1,,105/06/17,"2,802,308,973","273,642,774","3,019,918,686","2,885,778,760",0.5,0.5,"268,279,852",0,0,0,新台幣                 10.0000元
3059 - 華晶科技,董事會通過,1,105/03/18,105/06/17,"2,802,308,973","273,642,774","3,019,918,686","2,885,778,760",0.5,0.5,"268,279,852",0,0,0,新台幣                 10.0000元
3060 - 銘異,股東會確認,1,,105/06/07,"611,284,351","755,082,538","887,464,736","225,497,185",3.8,0,"661,967,551",0,0,0,新台幣                 10.0000元
3060 - 銘異,董事會通過,1,105/03/21,105/06/07,"611,284,351","755,082,538","887,464,736","225,497,185",3.8,0,"661,967,551",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3062 - 建漢科技,股東會確認,1,,105/06/27,"677,321,739","459,043,711","1,084,104,016","755,092,598",1,0,"329,011,418",0,0,0,新台幣                 10.0000元
3062 - 建漢科技,董事會通過,1,105/05/11,105/06/27,"677,321,739","459,043,711","1,084,104,016","755,092,598",1,0,"329,011,418",0,0,0,新台幣                 10.0000元
3090 - 日電貿,股東會確認,1,,105/06/17,"61,303,679","371,706,750","386,172,376","57,233,778",2,0,"328,938,598",0,0,0,新台幣                 10.0000元
3090 - 日電貿,董事會通過,1,105/03/22,105/06/17,"61,303,679","371,706,750","386,172,376","57,233,778",2,0,"328,938,598",0,0,0,新台幣                 10.0000元
3094 - 聯傑國際,股東會確認,1,,105/06/06,"163,092","84,342,915","73,622,012","357,534",0.88,0.28,"96,575,903",0,0,0,新台幣                 10.0000元
3094 - 聯傑國際,董事會通過,1,105/03/07,105/06/06,"163,092","84,342,915","73,622,012","357,534",0.88,0.28,"96,575,903",0,0,0,新台幣                 10.0000元
3130 - 一零四,股東會確認,1,,105/06/07,"78,411,431","329,654,895","371,972,271","106,982,671",8,0,"264,989,600",0,0,0,新台幣                 10.0000元
3130 - 一零四,董事會通過,1,105/03/18,105/06/07,"78,411,431","329,654,895","371,972,271","106,982,671",8,0,"264,989,600",0,0,0,新台幣                 10.0000元
3149 - 正達國際,股東會確認,1,,105/06/28,0,"-5,131,599,732","-1,264,906,880","-1,264,906,880",0,0,0,0,0,0,新台幣                 10.0000元
3149 - 正達國際,董事會通過,1,105/05/12,105/06/28,0,"-5,131,599,732","-1,264,906,880","-1,264,906,880",0,0,0,0,0,0,新台幣                 10.0000元
3164 - 景岳生技,股東會確認,1,,105/06/28,0,"-98,027,927",0,0,0,0,0,0,0,0,新台幣                 10.0000元
3164 - 景岳生技,董事會通過,1,105/03/30,105/06/28,0,"-98,027,927",0,0,0,0,0,0,0,0,新台幣                 10.0000元
3167 - 大量科技,股東會確認,1,,105/05/27,"158,435,194","197,297,810","336,003,223","216,035,354",1.5,0,"119,967,869",0,0,0,新台幣                 10.0000元
3167 - 大量科技,董事會通過,1,105/03/30,105/05/27,"158,435,194","197,297,810","336,003,223","216,035,354",1.5,0,"119,967,869",0,0,0,新台幣                 10.0000元
3189 - 景碩科技,股東會確認,1,,105/05/27,"11,884,863,961","2,903,952,243","14,489,699,282","12,930,624,282",3.5,0,"1,559,075,000",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3189 - 景碩科技,董事會通過,1,105/02/01,105/05/27,"11,884,863,961","2,903,952,243","14,489,699,282","12,930,624,282",3.5,0,"1,559,075,000",0,0,0,新台幣                 10.0000元
3209 - 全科,股東會確認,1,,105/06/16,"147,077","399,239,698","356,354,397","21,980,946",1.2,0,"143,302,911",1.6,0,"19,107,054",新台幣                 10.0000元
3209 - 全科,董事會通過,1,105/03/11,105/06/16,"147,077","399,239,698","356,354,397","21,980,946",1.2,0,"143,302,911",1.6,0,"19,107,054",新台幣                 10.0000元
3229 - 晟鈦,股東會確認,1,,105/06/24,"36,329,752","-41,239,287","-5,041,643","-5,041,643",0,0,0,0,0,0,新台幣                 10.0000元
3229 - 晟鈦,董事會通過,1,105/03/30,105/06/24,"36,329,752","-41,239,287","-5,041,643","-5,041,643",0,0,0,0,0,0,新台幣                 10.0000元
3231 - 緯創,股東會確認,1,,105/06/15,"12,634,155,066","1,334,094,188","14,867,361,452","11,235,680,958",1.19653304,0,"2,905,344,394",0.2991332,0,"72,633,610",新台幣                 10.0000元
3231 - 緯創,董事會通過,1,105/03/25,105/06/15,"12,634,155,066","1,334,094,188","14,867,361,452","11,235,680,958",1.2,0,"2,905,344,394",0.3,0,"72,633,610",新台幣                 10.0000元
3257 - 虹冠電,股東會確認,1,,105/06/20,"133,375,523","141,650,278","259,903,578","169,840,223",0.65,0,"39,027,435",0.85,0,"5,103,592",新台幣                 10.0000元
3257 - 虹冠電,董事會通過,1,105/04/22,105/06/20,"133,375,523","141,650,278","259,903,578","169,840,223",0.65,0,"39,027,435",0.85,0,"5,103,592",新台幣                 10.0000元
3266 - 昇陽建設,股東會確認,1,,105/06/15,"572,989,285","-461,955,124","110,260,316",0,0,0,0,0,0,0,新台幣                 10.0000元
3266 - 昇陽建設,董事會通過,1,105/03/22,105/06/15,"572,989,285","-461,955,124","110,260,316",0,0,0,0,0,0,0,新台幣                 10.0000元
3296 - 勝德國際,股東會確認,1,,105/06/07,"28,402,639","9,359,097","36,825,826","26,003,381",0.1,0,"10,822,445",0,0,0,新台幣                 10.0000元
3296 - 勝德國際,董事會通過,1,105/03/16,105/06/07,"28,402,639","9,359,097","37,761,736","26,003,381",0.1,0,"10,822,445",0,0,0,新台幣                 10.0000元
3305 - 昇貿科技,股東會確認,1,,105/06/07,"860,826,966","112,853,633","963,170,041","841,680,770",1,0,"121,489,271",0,0,0,新台幣                 10.0000元
3305 - 昇貿科技,董事會通過,1,105/03/14,105/06/07,"860,826,966","112,853,633","963,170,041","841,680,770",1,0,"121,489,271",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3308 - 聯德電子,股東會確認,1,,105/06/29,"-148,771,752","87,198","-148,631,689","-148,631,689",0,0,0,0,0,0,新台幣                 10.0000元
3308 - 聯德電子,董事會通過,1,105/03/28,105/06/29,"-148,771,752","87,198","-148,631,689","-148,631,689",0,0,0,0,0,0,新台幣                 10.0000元
3311 - 閎暉,股東會確認,1,,105/06/21,"801,531,842","145,976,574","941,374,395","835,537,943",0.59,0,"105,836,452",0,0,0,新台幣                 10.0000元
3311 - 閎暉,董事會通過,1,105/03/24,105/06/21,"801,531,842","145,976,574","941,374,395","835,537,943",0.59,0,"105,836,452",0,0,0,新台幣                 10.0000元
3312 - 弘憶國際,股東會確認,1,,105/06/21,"106,257,037","-299,313,077","-194,342,827","-194,342,827",0,0,0,0,0,0,新台幣                 10.0000元
3312 - 弘憶國際,董事會通過,1,105/03/28,105/06/21,"106,257,037","-299,313,077","-194,342,827","-194,342,827",0,0,0,0,0,0,新台幣                 10.0000元
3321 - 同泰電子,股東會確認,1,,105/06/02,"270,117,253","177,632,690","429,986,674","278,686,674",1.7,0,"151,300,000",0,0,0,新台幣                 10.0000元
3321 - 同泰電子,董事會通過,1,105/03/14,105/06/02,"270,117,253","177,632,690","429,986,674","278,686,674",1.7,0,"151,300,000",0,0,0,新台幣                 10.0000元
3338 - 泰碩電子,股東會確認,1,,105/05/31,"54,446,720","132,365,443","171,466,793","67,048,472",1.5,0,"104,418,321",0,0,0,新台幣                 10.0000元
3338 - 泰碩電子,董事會通過,1,105/03/15,105/05/31,"54,446,720","132,365,443","171,466,793","67,048,472",1.5,0,"104,418,321",0,0,0,新台幣                 10.0000元
3346 - 麗清,股東會確認,1,,105/06/29,"148,933,135","70,341,638","211,691,935","181,599,935",0.5,0,"30,092,000",0,0,0,新台幣                 10.0000元
3346 - 麗清,董事會通過,1,105/04/25,105/06/29,"148,933,135","70,341,638","211,691,935","181,599,935",0.5,0,"30,092,000",0,0,0,新台幣                 10.0000元
3356 - 奇偶科技,股東會確認,1,,105/06/14,"6,628,830","352,408,489","322,158,197","6,549,603",4,0,"307,910,824",0.1,0,"769,777",新台幣                 10.0000元
3356 - 奇偶科技,董事會通過,1,105/03/23,105/06/14,"6,628,830","352,408,489","322,158,197","6,549,603",4,0,"307,910,824",0.1,0,"769,777",新台幣                 10.0000元
3376 - 新日興,股東會確認,1,,105/06/15,"3,410,619,491","1,612,798,284","4,857,687,180","4,500,236,488",2,2,"714,901,384",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3376 - 新日興,董事會通過,1,105/04/25,105/06/15,"3,410,619,491","1,612,798,284","4,857,687,180","4,500,236,488",2,2,"714,901,384",0,0,0,新台幣                 10.0000元
3380 - 明泰科技,股東會確認,1,,105/06/17,"1,192,710,381","-340,106,658","936,764,480","719,634,650",0.5,0,"217,129,830",0,0,0,新台幣                 10.0000元
3380 - 明泰科技,董事會通過,1,105/03/14,105/06/17,"1,192,710,381","-340,106,658","936,764,480","719,634,650",0.5,0,"217,129,830",0,0,0,新台幣                 10.0000元
3383 - 新世紀,股東會確認,1,,105/06/21,0,"-1,852,172,159","-1,851,248,596","-925,624,298",0,0,0,0,0,0,新台幣                 10.0000元
3383 - 新世紀,董事會通過,1,105/03/25,105/06/21,0,"-1,852,172,159","-1,851,248,596","-925,624,298",0,0,0,0,0,0,新台幣                 10.0000元
3406 - 玉晶光,股東會確認,1,,105/06/27,"374,349,433","-1,127,811,689","-758,314,313","-758,314,313",0,0,0,0,0,0,新台幣                 10.0000元
3406 - 玉晶光,董事會通過,1,105/03/29,105/06/27,"374,349,433","-1,127,811,689","-758,314,313","-758,314,313",0,0,0,0,0,0,新台幣                 10.0000元
3413 - 京鼎,股東會確認,1,,105/05/27,"224,123,845","515,030,275","687,724,106","415,724,106",4,0,"272,000,000",0,0,0,新台幣                 10.0000元
3413 - 京鼎,董事會通過,1,105/03/31,105/05/27,"224,123,845","515,030,275","687,724,106","415,724,106",4,0,"272,000,000",0,0,0,新台幣                 10.0000元
3416 - 融程電訊,股東會確認,1,,105/05/27,"40,551,362","211,879,948","233,803,651","23,168,586",3.5,0,"210,635,065",0,0,0,新台幣                 10.0000元
3416 - 融程電訊,董事會通過,1,105/03/09,105/05/27,"40,551,362","211,879,948","233,803,651","23,168,586",3.5,0,"210,635,065",0,0,0,新台幣                 10.0000元
3419 - 譁裕實業,股東會確認,1,,105/06/21,0,"-58,559,996",0,0,0,0,0,0,0,0,新台幣                 10.0000元
3419 - 譁裕實業,董事會通過,1,105/03/28,105/06/21,0,"-58,559,996",0,0,0,0,0,0,0,0,新台幣                 10.0000元
3432 - 台端,股東會確認,1,,105/06/28,"218,196,418","11,101,585","228,187,844","214,870,644",0.2,0,"13,317,200",0,0,0,新台幣                 10.0000元
3432 - 台端,董事會通過,1,105/03/23,105/06/28,"218,196,418","11,101,585","228,187,844","214,870,644",0.2,0,"13,317,200",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
3437 - 榮創,股東會確認,1,,105/06/24,"690,137,041","342,783,463","998,985,031","784,551,031",1.5,0,"214,434,000",0,0,0,新台幣                 10.0000元
3437 - 榮創,董事會通過,1,105/05/10,105/06/24,"690,137,041","342,783,463","998,985,031","784,551,031",1.5,0,"214,434,000",0,0,0,新台幣                 10.0000元
