公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2545 - 皇翔,股東會確認,1,,103/06/06,"3,529,080,636","1,651,761,921","5,019,742,396","3,708,803,164",4,0,"1,310,939,232",0,0,0,"13,376,931","13,376,931",0,0,0,無,,新台幣                 10.0000元
2545 - 皇翔,董事會通過,1,103/02/20,103/06/06,"3,529,080,636","1,651,761,921","5,019,742,396","3,708,803,164",4,0,"1,310,939,232",0,0,0,"13,376,931","13,376,931",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2546 - 根基,股東會確認,1,,103/06/17,"154,372,057","177,816,904","312,967,241","206,931,581",1,0,"106,035,660",0,0,0,"3,200,704","800,176",0,0,0,無,,新台幣                 10.0000元
2546 - 根基,董事會通過,1,103/03/26,103/06/17,"154,372,057","177,816,904","312,967,241","206,931,581",1,0,"106,035,660",0,0,0,"3,200,704","800,176",0,,,無,,新台幣                 10.0000元
2547 - 日勝,股東會確認,1,,103/06/19,"3,393,775,482","10,139,437,759","1,019,363,356","1,019,363,356",0,1,"860,727,090",0,0.2,"17,214,542",0,0,0,0,0,無,,新台幣                 10.0000元
2547 - 日勝,董事會通過,1,103/04/29,103/06/19,"3,393,775,482","10,139,437,759","1,019,363,356","1,019,363,356",0,1,"860,727,090",0,0.2,"17,214,542",0,0,0,,,無,,新台幣                 10.0000元
2548 - 華固建設,股東會確認,1,,103/06/11,"5,366,591,988","3,065,540,652","7,241,110,249","5,857,046,619",5,0.5,"1,384,063,630",0,0,0,"29,764,809","74,412,023",0,0,,無,,新台幣                 10.0000元
2548 - 華固建設,董事會通過,1,103/03/12,103/06/11,"5,366,591,988","3,065,540,652","7,241,110,249","5,857,046,619",5,0.5,"1,384,063,630",0,0,0,"29,764,809","74,412,023",0,,,無,,新台幣                 10.0000元
2597 - 潤弘精密,股東會確認,1,,103/05/08,"15,158,981","1,114,566,127","931,588,836","88,836",6.9,0,"931,500,000",0,0,0,0,"9,315,889",0,0,,無,,新台幣                 10.0000元
2597 - 潤弘精密,董事會通過,1,103/03/17,103/05/08,"15,158,981","1,114,566,127","931,588,836","88,836",6.9,0,"931,500,000",0,0,0,0,"9,315,889",0,,,無,,新台幣                 10.0000元
2601 - 益航,股東會確認,1,,103/06/20,"3,233,172,259","-291,167,758","2,203,678,571","2,203,678,571",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
2601 - 益航,董事會通過,1,103/03/27,103/06/20,"3,233,172,259","-291,167,758","2,203,678,571","2,203,678,571",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2603 - 長榮海運,股東會確認,1,,103/06/18,"7,742,029,795","-1,497,304,270","6,104,930,453","6,104,930,453",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2603 - 長榮海運,董事會通過,1,103/03/25,103/06/18,"7,742,029,795","-1,497,304,270","6,104,930,453","6,104,930,453",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2605 - 新興,股東會確認,1,,103/06/27,"4,750,788,718","1,099,224,161","6,237,091,739","5,611,957,150",1.1,0,"625,134,589",0,0,0,"10,969,974","10,969,974",0,0,0,無,,新台幣                 10.0000元
2605 - 新興,董事會通過,1,103/03/28,103/06/27,"4,750,788,718","1,099,224,161","6,237,091,739","5,611,957,150",1.1,0,"625,134,589",0,0,0,"10,969,974","10,969,974",0,,,無,,新台幣                 10.0000元
2606 - 裕民,股東會確認,1,,103/06/09,"6,507,418,403","1,566,909,220","9,589,464,980","12,678,580,919",2,0,"1,716,033,424",0,0,0,"17,510,545","17,510,545",0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2606 - 裕民,董事會通過,1,103/03/05,103/06/09,"6,507,418,403","1,566,909,220","9,589,464,980","12,678,580,919",2,0,"1,716,033,424",0,0,0,"17,510,545","17,510,545",0,,,無,,新台幣                 10.0000元
2607 - 榮運,股東會確認,1,,103/06/12,"2,844,545,392","580,652,641","2,504,173,197","2,184,030,868",0.3,0,"320,142,329",0,0,0,"5,000,000","15,000,000",0,0,0,無,,新台幣                 10.0000元
2607 - 榮運,董事會通過,1,103/03/25,103/06/12,"2,844,545,392","580,652,641","2,504,173,197","2,184,030,868",0.3,0,"320,142,329",0,0,0,"5,000,000","15,000,000",0,,,無,,新台幣                 10.0000元
2608 - 嘉里大榮,股東會確認,1,,103/06/26,"791,348,911","882,935,555","1,480,200,371","803,184,874",1.4,0,"677,015,497",0,0,0,"15,892,840","15,892,840",0,0,,無,,新台幣                 10.0000元
2608 - 嘉里大榮,董事會通過,1,103/05/12,103/06/26,"791,348,911","882,935,555","1,480,200,371","803,184,874",1.4,0,"677,015,497",0,0,0,"15,892,840","15,892,840",0,,,無,,新台幣                 10.0000元
2609 - 陽明海運,股東會確認,1,,103/06/18,0,"-2,946,113,861","-3,845,726,782",0,0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2609 - 陽明海運,董事會通過,1,103/03/25,103/06/18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2610 - 華航,股東會確認,1,,103/06/18,0,"-1,274,046,383","-3,161,114,592","-3,161,114,592",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2610 - 華航,董事會通過,1,103/03/27,103/06/18,0,"-1,274,046,383","-3,161,114,592","-3,161,114,592",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2611 - 志信,股東會確認,1,,103/06/17,"573,149,168","21,041,099","639,712,653","568,025,771",0.4,0,"71,686,882",0,0,0,"665,635","665,635",0,0,0,無,,新台幣                 10.0000元
2611 - 志信,董事會通過,1,103/03/26,103/06/17,"573,149,168","21,041,099","639,712,653","568,025,771",0.4,0,"71,686,882",0,0,0,"665,635","665,635",0,,,無,,新台幣                 10.0000元
2612 - 中航,股東會確認,1,,103/06/16,"5,352,381,400","396,647,633","5,933,673,518","5,548,963,272",1.5,0,"384,710,246",0,0,0,"5,772,185","5,772,185",0,0,0,無,,新台幣                 10.0000元
2612 - 中航,董事會通過,1,103/03/25,103/06/16,"5,352,381,400","396,647,633","5,933,673,518","5,548,963,272",1.5,0,"384,710,246",0,0,0,"5,772,185","5,772,185",0,,,無,,新台幣                 10.0000元
2613 - 中櫃,股東會確認,1,,103/06/20,"-29,681,162","80,446,078","659,292,347","601,441,697",0.15,0,"13,350,150",0.5,0,"4,450,050","3,620,073","3,620,073",0,0,0,無,,新台幣                 10.0000元
2613 - 中櫃,董事會通過,1,103/03/27,103/06/20,"-29,681,162","80,446,078","659,292,347","601,441,697",0.15,0,"13,350,150",0.5,0,"4,450,050","3,620,073","3,620,073",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2614 - 東森,股東會確認,1,,103/06/23,-3,"306,320,679","1,271,599,505","923,605,824",0.5,0,"347,993,681",0,0,0,0,"12,621,532",0,0,0,無,,新台幣                 10.0000元
2614 - 東森,董事會通過,1,103/03/28,103/06/23,-3,"306,320,679","1,271,599,505","923,605,824",0.5,0,"347,993,681",0,0,0,0,"12,621,532",0,,,無,,新台幣                 10.0000元
2615 - 萬海,股東會確認,1,,103/06/18,"-610,274,942","2,129,107,983","2,100,457,498","325,819,525",0.8,0,"1,774,637,973",0,0,0,"17,746,380","18,470,721",0,0,0,無,,新台幣                 10.0000元
2615 - 萬海,董事會通過,1,103/04/30,103/06/18,"-610,274,942","2,129,107,983","2,100,457,498","325,819,525",0.8,0,"1,774,637,973",0,0,0,"17,746,380","18,470,721",0,,,無,,新台幣                 10.0000元
2616 - 山隆通運,股東會確認,1,,103/06/26,"751,992,558","248,979,626","976,074,221","806,561,102",1.5,0,"169,513,119",0,0,0,0,"12,000,000",0,0,,無,,新台幣                 10.0000元
2616 - 山隆通運,董事會通過,1,103/03/27,103/06/26,"751,992,558","248,979,626","976,074,221","806,561,102",1.5,0,"169,513,119",0,0,0,0,"12,000,000",0,,,無,,新台幣                 10.0000元
2617 - 台航,股東會確認,1,,103/06/19,"2,693,310,883","542,293,059","3,488,799,704","3,154,964,114",0.8,0,"333,835,590",0,0,0,"5,162,406","5,162,406",0,0,0,無,,新台幣                 10.0000元
2617 - 台航,董事會通過,1,103/05/05,103/06/19,"2,693,310,883","542,293,059","3,488,799,704","3,154,964,114",0.8,0,"333,835,590",0,0,0,"5,162,406","5,162,406",0,,,無,,新台幣                 10.0000元
2618 - 長榮航空,股東會確認,1,,103/06/17,"64,587,593","747,450,031","226,803,487","226,803,487",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2618 - 長榮航空,董事會通過,1,103/03/25,103/06/17,"64,587,593","747,450,031","226,803,487","226,803,487",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2630 - 亞洲航空,股東會確認,1,,103/06/27,"368,944","33,319,233","30,356,254","3,898,865",0.25,0,"26,457,389",0,0,0,0,"599,746",0,0,0,無,,新台幣                 10.0000元
2630 - 亞洲航空,董事會通過,1,103/03/27,103/06/27,"368,944","33,319,233","30,356,254","3,898,865",0.25,0,"26,457,389",0,0,0,0,"599,746",0,,,無,,新台幣                 10.0000元
2633 - 台灣高鐵,股東會確認,1,,103/06/27,"-55,502,585,826","3,288,950,927","-52,155,932,469","-52,155,932,469",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2633 - 台灣高鐵,董事會通過,1,103/03/13,103/06/27,"-55,502,585,826","3,288,950,927","-52,155,932,469","-52,155,932,469",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2634 - 漢翔公司,股東會確認,1,,103/06/18,"-2,010,992,348","1,289,029,290","-572,243,713","-572,243,713",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2634 - 漢翔公司,董事會通過,1,103/04/03,103/06/18,"-2,010,992,348","1,289,029,290","-572,243,713","-572,243,713",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2636 - 台驊投控,股東會確認,1,,103/06/04,"1,910,681","104,380,025","102,871,254","5,615,810",0.77,0,"68,078,814",0.33,0,"29,176,630","3,028,817","1,009,606",0,0,0,無,,新台幣                 10.0000元
2636 - 台驊投控,董事會通過,1,103/03/14,103/06/04,"1,910,681","104,380,025","102,871,254","5,615,810",0.77,0,"68,078,814",0.33,0,"29,176,630","3,028,817","1,009,606",0,,,無,,新台幣                 10.0000元
2637 - 慧洋-KY,股東會確認,1,,103/06/27,"4,779,275,791","1,437,056,193","6,216,331,984","6,216,331,984",0,2,"902,218,392",0,0.25,"11,277,730","7,612,186",0,0,0,0,無,,新台幣                 10.0000元
2637 - 慧洋-KY,董事會通過,1,103/03/28,103/06/27,"4,779,275,791","1,437,056,193","6,216,331,984","6,216,331,984",0,2,"902,218,392",0,0.25,"11,277,730","7,612,186",0,0,,,無,,新台幣                 10.0000元
2642 - 宅配通,股東會確認,1,,103/06/06,"68,958,823","184,699,626","204,119,828","60,919,328",1.5,0,"143,200,500",0,0,0,"5,748,362","1,437,090",0,0,0,無,,新台幣                 10.0000元
2642 - 宅配通,董事會通過,1,103/03/05,103/06/06,"68,958,823","184,699,626","204,119,828","60,919,328",1.5,0,"143,200,500",0,0,0,"5,748,362","1,437,090",0,,,無,,新台幣                 10.0000元
2701 - 萬企,股東會確認,1,,103/06/23,"519,751,285","206,002,123","743,223,562","560,644,678",0.12,0,"43,818,934",0.38,0,"13,875,995","1,863,050","1,863,050",0,0,,無,,新台幣                 10.0000元
2701 - 萬企,董事會通過,1,103/03/18,103/06/23,"519,751,285","206,002,123","743,223,562","560,644,678",0.12,0,"43,818,934",0.38,0,"13,875,995","1,863,050","1,863,050",0,,,無,,新台幣                 10.0000元
2702 - 華園,股東會確認,1,,103/06/13,"869,612","38,068,216","36,993,039","2,010,731",0.1,0,"8,745,568",0.3,0,"2,623,674",0,0,0,0,,無,,新台幣                 10.0000元
2702 - 華園,董事會通過,1,103/03/14,103/06/13,"869,612","38,068,216","36,993,039","2,010,731",0.1,0,"8,745,568",0.3,0,"2,623,674",0,0,0,,,無,,新台幣                 10.0000元
2704 - 國賓,股東會確認,1,,103/06/24,"678,778,877","356,105,689","799,052,569","615,590,897",0.5,0,"183,461,672",0,0,0,"12,819,805","25,639,609",0,0,0,無,,新台幣                 10.0000元
2704 - 國賓,董事會通過,1,103/03/28,103/06/24,"678,778,877","356,105,689","799,052,569","615,590,897",0.5,0,"183,461,672",0,0,0,"12,819,805","25,639,609",0,,,無,,新台幣                 10.0000元
2705 - 六福,股東會確認,1,,103/06/20,"272,224,924","-138,944,988","133,279,936","133,279,936",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2705 - 六福,董事會通過,1,103/05/20,103/06/20,"272,224,924","-138,944,988","133,279,936","133,279,936",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2706 - 第一店,股東會確認,1,,103/06/27,"890,814,066","303,372,072","1,163,360,796","890,438,273",0.138,0,"51,034,293",0.6,0,"22,188,823","5,627,268","2,813,634",0,0,0,無,,新台幣                 10.0000元
2706 - 第一店,董事會通過,1,103/03/19,103/06/27,"890,814,066","303,372,072","1,163,360,796","890,438,273",0.138,0,"51,034,293",0.6,0,"22,188,823","5,627,268","2,813,634",0,,,無,,新台幣                 10.0000元
2707 - 晶華酒店,股東會確認,1,,103/06/17,"657,330","1,133,238,909","879,846,876","798,308",8.27,0,"879,048,568",0,1,"10,629,366","4,733,941","9,467,883",0,0,0,無,,新台幣                 10.0000元
2707 - 晶華酒店,董事會通過,1,103/03/17,103/06/17,"657,330","1,133,238,909","879,846,876","798,308",8.27,0,"879,048,568",0,1,"10,629,366","4,733,941","9,467,883",0,,,無,,新台幣                 10.0000元
2712 - 遠雄來,股東會確認,1,,103/06/23,"42,640,074","65,178,291","101,760,990","44,010,990",0.55,0,"57,750,000",0,0,0,0,"586,966",0,0,0,無,,新台幣                 10.0000元
2712 - 遠雄來,董事會通過,1,103/03/25,103/06/23,"42,640,074","65,178,291","101,760,990","44,010,990",0.55,0,"57,750,000",0,0,0,0,"586,966",0,,,無,,新台幣                 10.0000元
2722 - 夏都,股東會確認,1,,103/05/12,"91,656,032","141,796,414","184,280,032","82,335,005",0.7,0,"59,467,937",0.5,0,"4,247,709",0,"1,029,748",0,0,,無,,新台幣                 10.0000元
2722 - 夏都,董事會通過,1,103/02/21,103/05/12,"91,656,032","141,796,414","184,280,032","82,335,005",0.7,0,"59,467,937",0.5,0,"4,247,709",0,"1,029,748",0,,,無,,新台幣                 10.0000元
2723 - 美食-KY,股東會確認,1,,103/06/06,"913,570,598","574,031,647","1,430,199,080","1,246,743,080",1.3,0,"183,456,000",0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
2723 - 美食-KY,董事會通過,1,103/03/12,103/06/06,"913,570,598","574,031,647","1,430,199,080","1,246,743,080",1.3,0,"183,456,000",0,0,0,0,0,0,,,無,,新台幣                 10.0000元
2727 - 王品,股東會確認,1,,103/04/08,0,"1,019,825,686","821,895,932",0,10.99592262,1.27407738,"917,127,506",0,0.3,"2,242,365",0,1,0,0,0,無,,新台幣                 10.0000元
2727 - 王品,董事會通過,1,103/02/21,103/04/08,0,"1,019,825,686","821,895,932",0,10.99592262,1.27407738,"917,127,506",0,0.3,"2,242,365",0,1,0,,,無,,新台幣                 10.0000元
2731 - 雄獅旅遊,股東會確認,1,,103/06/17,"41,764,021","372,046,945","366,936,734","86,936,734",4,0,"280,000,000",0,0,0,"3,348,423","20,090,535",0,0,,無,,新台幣                 10.0000元
2731 - 雄獅旅遊,董事會通過,1,103/03/27,103/06/17,"41,764,021","372,046,945","366,936,734","86,936,734",4,0,"280,000,000",0,0,0,"3,348,423","20,090,535",0,,,無,,新台幣                 10.0000元
2801 - 彰化銀行,股東會確認,1,,103/06/20,"475,902,127","8,818,248,868","6,236,536,118","37,288,775",0.6,0,"4,649,435,513",0.2,0,"154,981,183","77,159,677","493,821,937",0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2801 - 彰化銀行,董事會通過,1,103/05/09,103/06/20,"475,902,127","8,818,248,868","6,236,536,118","37,288,775",0.6,0,"4,649,435,513",0.2,0,"154,981,183","77,159,677","493,821,937",0,,,無,,新台幣                 10.0000元
2809 - 京城銀行,股東會確認,1,,103/06/20,"4,051,372,767","4,142,012,654","6,866,812,703","5,064,961,305",1.5,0,"1,801,851,398",0,0,0,0,"200,000",0,0,0,無,,新台幣                 10.0000元
2809 - 京城銀行,董事會通過,1,103/04/14,103/06/20,"4,051,372,767","4,142,012,654","6,866,812,703","5,064,961,305",1.5,0,"1,801,851,398",0,0,0,0,"200,000",0,,,無,,新台幣                 10.0000元
2812 - 台中銀行,股東會確認,1,,103/06/19,"4,381,946","3,060,270,513","2,092,797,609",0,0.1906595,0,"513,556,959",0.5862975,0,"157,924,065","104,640","209,280",0,0,0,無,,新台幣                 10.0000元
2812 - 台中銀行,董事會通過,1,103/03/12,103/06/19,"4,381,946","3,060,270,513","2,092,797,609",0,0.2,0,"513,556,959",0.615,0,"157,924,065","104,640","209,280",0,,,無,,新台幣                 10.0000元
2816 - 旺旺保險,股東會確認,1,,103/06/30,0,"517,817,379","130,413,852","813,852",0,0,0,0.648,0,"12,960,000","4,092,632","2,728,421",0,0,0,無,,新台幣                 10.0000元
2816 - 旺旺保險,董事會通過,1,103/03/27,103/06/30,0,"517,817,379","130,413,852","813,852",0,0,0,0.648,0,"12,960,000","4,092,632","2,728,421",0,,,無,,新台幣                 10.0000元
2820 - 華票,股東會確認,1,,103/05/20,0,"1,400,861,369","943,588,715","3,516,715",0.7,0,"940,072,000",0,0,0,"19,584,834","19,584,834",0,0,,無,,新台幣                 10.0000元
2820 - 華票,董事會通過,1,103/03/18,103/05/20,0,"1,400,861,369","943,588,715","3,516,715",0.7,0,"940,072,000",0,0,0,"19,584,834","19,584,834",0,,,無,,新台幣                 10.0000元
2823 - 中壽,股東會確認,1,,103/06/17,"126,349,651","4,724,742,552","2,243,588,757","35,223,990",0.4,0,"1,104,180,597",0.4,0.6,"276,045,507","42,000,000","22,364,870",0,0,0,無,,新台幣                 10.0000元
2823 - 中壽,董事會通過,1,103/03/31,103/06/17,"126,349,651","4,724,742,552","2,243,588,757","35,223,990",0.4,0,"1,104,180,597",0.4,0.6,"276,045,507","42,000,000","22,364,870",0,,,無,,新台幣                 10.0000元
2832 - 台產,股東會確認,1,,103/06/06,"1,005,000","820,835,000","446,756,000","46,557,000",1.1,0,"400,199,000",0,0,0,"20,546,000","20,546,000",0,0,,無,,新台幣                 10.0000元
2832 - 台產,董事會通過,1,103/03/28,103/06/06,"1,005,000","820,835,000","446,756,000","46,557,000",1.1,0,"400,199,000",0,0,0,"20,546,000","20,546,000",0,,,無,,新台幣                 10.0000元
2834 - 臺灣企銀,股東會確認,1,,103/06/20,"80,990,357","3,610,202,112","2,094,870,574","57,211,314",0,0,0,0.4,0,"203,765,926","20,948,706","167,589,645",0,0,0,無,,新台幣                 10.0000元
2834 - 臺灣企銀,董事會通過,1,103/03/21,103/06/20,"80,990,357","3,610,202,112","2,094,870,574","57,211,314",0,0,0,0.4,0,"203,765,926","20,948,706","167,589,645",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
2836 - 高銀,股東會確認,1,,103/06/19,"128,951,765","419,104,876","63,916,132","6,232,199",0.02,0,"14,420,983",0.06,0.2,"18,747,278","1,281,865",0,"5,127,460","554,919",11.36846,無,,新台幣                 10.0000元
2836 - 高銀,董事會通過,1,103/04/24,103/06/19,"128,951,765","419,104,876","63,916,132","6,232,199",0.02,0,"14,420,983",0.06,0.2,"18,747,278","1,281,865",0,"5,127,460",,,無,,新台幣                 10.0000元
2838 - 聯邦銀行,股東會確認,1,,103/06/06,"-64,756,042","2,867,890,774","2,310,305,152","18,322,143",0,0,0,1.03,0,"228,302,087","2,987,624",0,"59,752,489","6,103,420",2.6734,無,,新台幣                 10.0000元
2838 - 聯邦銀行,董事會通過,1,103/03/19,103/06/06,"-64,756,042","2,867,890,774","2,310,305,152","18,322,143",0,0,0,1.03,0,"228,302,087","2,987,624",0,"59,752,489",,,無,,新台幣                 10.0000元
2838A - 聯邦銀甲特,股東會確認,1,,103/06/06,"-64,756,042","2,867,890,774","2,310,305,152",0,0.6,0,"8,962,134",0,0,0,0,0,0,0,0,無,,
2838A - 聯邦銀甲特,董事會通過,1,103/03/19,103/06/06,"-64,756,042","2,867,890,774","2,310,305,152",0,0.6,0,"8,962,134",0,0,0,0,0,0,,,無,,
2841 - 台灣土地,股東會確認,1,,103/06/24,"298,698,039","843,152,084","885,111,294","448,843,098",0.19600344,0,"124,648,056",0.49000682,0,"31,162,014","5,891,000","5,891,000",0,0,,無,,新台幣                 10.0000元
2841 - 台灣土地,董事會通過,1,103/04/25,103/06/24,"298,698,039","843,152,084","885,111,294","448,843,098",0.2,0,"124,648,056",0.5,0,"31,162,014","5,891,000","5,891,000",0,,,無,,新台幣                 10.0000元
2845 - 遠東商銀,股東會確認,1,,103/06/24,"577,090","3,061,270,119","1,908,240,201","1,984,534",0.25,0,"681,779,567",0.449,0,"122,447,610","41,440,341",0,"124,321,022","12,260,455",9.1015,無,,新台幣                 10.0000元
